"year","sggcd","type","class1","class2","unit","value"
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",488958
2020,"00100","economy","grdp","information and communication","million KRW",3459467
2020,"00100","economy","grdp","financial and insurance activities","million KRW",9324115
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1919168
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",3373502
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",4778344
2020,"00100","economy","grdp","education","million KRW",846525
2020,"00100","economy","grdp","human health and social work activities","million KRW",1263074
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",527992
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",56070505
2020,"00100","economy","grdp","net taxes on products","million KRW",6853435
2020,"00100","economy","grdp","total value added at basic prices","million KRW",49217070
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",15
2020,"00100","economy","grdp","mining and quarrying","million KRW",481
2020,"00100","economy","grdp","manufacturing","million KRW",1254231
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",75445
2020,"00100","economy","grdp","construction","million KRW",507752
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",6344968
2020,"00100","economy","grdp","transportation and storage","million KRW",1288687
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",761865
2020,"00100","economy","grdp","information and communication","million KRW",6120196
2020,"00100","economy","grdp","financial and insurance activities","million KRW",21413724
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1251982
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",5358503
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",2801370
2020,"00100","economy","grdp","education","million KRW",727128
2020,"00100","economy","grdp","human health and social work activities","million KRW",767109
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",543615
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",12824348
2020,"00100","economy","grdp","net taxes on products","million KRW",1095061
2020,"00100","economy","grdp","total value added at basic prices","million KRW",11729287
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",6123
2020,"00100","economy","grdp","manufacturing","million KRW",164091
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",56030
2020,"00100","economy","grdp","construction","million KRW",570296
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",2228073
2020,"00100","economy","grdp","transportation and storage","million KRW",285562
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",367127
2020,"00100","economy","grdp","information and communication","million KRW",1621698
2020,"00100","economy","grdp","financial and insurance activities","million KRW",399082
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1583899
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",1812753
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",1465077
2020,"00100","economy","grdp","education","million KRW",369052
2020,"00100","economy","grdp","human health and social work activities","million KRW",329097
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",471328
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",12422960
2020,"00100","economy","grdp","net taxes on products","million KRW",1150751
2020,"00100","economy","grdp","total value added at basic prices","million KRW",11272209
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",325
2020,"00100","economy","grdp","mining and quarrying","million KRW",175
2020,"00100","economy","grdp","manufacturing","million KRW",1450305
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",75199
2020,"00100","economy","grdp","construction","million KRW",535435
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",1994769
2020,"00100","economy","grdp","transportation and storage","million KRW",242905
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",236097
2020,"00100","economy","grdp","information and communication","million KRW",1341585
2020,"00100","economy","grdp","financial and insurance activities","million KRW",197608
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1453747
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",1992083
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",174165
2020,"00100","economy","grdp","education","million KRW",772375
2020,"00100","economy","grdp","human health and social work activities","million KRW",411872
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",393564
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",6451227
2020,"00100","economy","grdp","net taxes on products","million KRW",492103
2020,"00100","economy","grdp","total value added at basic prices","million KRW",5959124
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",91
2020,"00100","economy","grdp","manufacturing","million KRW",250570
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",65650
2020,"00100","economy","grdp","construction","million KRW",301307
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",805222
2020,"00100","economy","grdp","transportation and storage","million KRW",152787
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",344982
2020,"00100","economy","grdp","information and communication","million KRW",228861
2020,"00100","economy","grdp","financial and insurance activities","million KRW",181106
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1033874
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",883564
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",201264
2020,"00100","economy","grdp","education","million KRW",664707
2020,"00100","economy","grdp","human health and social work activities","million KRW",562403
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",282736
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",7399775
2020,"00100","economy","grdp","net taxes on products","million KRW",632486
2020,"00100","economy","grdp","total value added at basic prices","million KRW",6767289
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",107
2020,"00100","economy","grdp","mining and quarrying","million KRW",322
2020,"00100","economy","grdp","manufacturing","million KRW",509711
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",60149
2020,"00100","economy","grdp","construction","million KRW",413811
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",1152376
2020,"00100","economy","grdp","transportation and storage","million KRW",140153
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",223757
2020,"00100","economy","grdp","information and communication","million KRW",110374
2020,"00100","economy","grdp","financial and insurance activities","million KRW",246852
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1025761
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",825011
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",216850
2020,"00100","economy","grdp","education","million KRW",847483
2020,"00100","economy","grdp","human health and social work activities","million KRW",705704
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",288870
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",4750297
2020,"00100","economy","grdp","net taxes on products","million KRW",383102
2020,"00100","economy","grdp","total value added at basic prices","million KRW",4367195
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",1466
2020,"00100","economy","grdp","mining and quarrying","million KRW",77
2020,"00100","economy","grdp","manufacturing","million KRW",319558
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",57060
2020,"00100","economy","grdp","construction","million KRW",401143
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",612623
2020,"00100","economy","grdp","transportation and storage","million KRW",211156
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",173339
2020,"00100","economy","grdp","information and communication","million KRW",101880
2020,"00100","economy","grdp","financial and insurance activities","million KRW",94593
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",819411
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",259881
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",183948
2020,"00100","economy","grdp","education","million KRW",426930
2020,"00100","economy","grdp","human health and social work activities","million KRW",455414
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",248716
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",6193208
2020,"00100","economy","grdp","net taxes on products","million KRW",421018
2020,"00100","economy","grdp","total value added at basic prices","million KRW",5772190
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",286
2020,"00100","economy","grdp","manufacturing","million KRW",192853
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",70617
2020,"00100","economy","grdp","construction","million KRW",328958
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",561680
2020,"00100","economy","grdp","transportation and storage","million KRW",122069
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",215634
2020,"00100","economy","grdp","information and communication","million KRW",193674
2020,"00100","economy","grdp","financial and insurance activities","million KRW",120475
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",1123888
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",693586
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",201416
2020,"00100","economy","grdp","education","million KRW",1108510
2020,"00100","economy","grdp","human health and social work activities","million KRW",615477
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",223066
2020,"00100","economy","grdp","gross regional domestic product at market prices","million KRW",3356956
2020,"00100","economy","grdp","net taxes on products","million KRW",282592
2020,"00100","economy","grdp","total value added at basic prices","million KRW",3074364
2020,"00100","economy","grdp","agriculture, forestry and fishing","million KRW",321
2020,"00100","economy","grdp","manufacturing","million KRW",102329
2020,"00100","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",47348
2020,"00100","economy","grdp","construction","million KRW",235636
2020,"00100","economy","grdp","wholesale and retail trade","million KRW",335931
2020,"00100","economy","grdp","transportation and storage","million KRW",124137
2020,"00100","economy","grdp","accommodation and food service activities","million KRW",171488
2020,"00100","economy","grdp","information and communication","million KRW",77438
2020,"00100","economy","grdp","financial and insurance activities","million KRW",181172
2020,"00100","economy","grdp","real estate activities; rental and leasing activities","million KRW",546356
2020,"00100","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",228185
2020,"00100","economy","grdp","public administration and defence; compulsory social security","million KRW",169632
2020,"00100","economy","grdp","education","million KRW",272927
2020,"00100","economy","grdp","human health and social work activities","million KRW",394933
2020,"00100","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",186530
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",3499358
2020,"00101","economy","grdp","net taxes on products","million KRW",267980
2020,"00101","economy","grdp","total value added at basic prices","million KRW",3231378
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",703
2020,"00101","economy","grdp","manufacturing","million KRW",102654
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",48158
2020,"00101","economy","grdp","construction","million KRW",243170
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",368596
2020,"00101","economy","grdp","transportation and storage","million KRW",143991
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",123450
2020,"00101","economy","grdp","information and communication","million KRW",50341
2020,"00101","economy","grdp","financial and insurance activities","million KRW",58088
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",705779
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",291533
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",243193
2020,"00101","economy","grdp","education","million KRW",325036
2020,"00101","economy","grdp","human health and social work activities","million KRW",336174
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",190511
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",6438328
2020,"00101","economy","grdp","net taxes on products","million KRW",460676
2020,"00101","economy","grdp","total value added at basic prices","million KRW",5977652
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",809
2020,"00101","economy","grdp","manufacturing","million KRW",134304
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",76714
2020,"00101","economy","grdp","construction","million KRW",276918
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",556812
2020,"00101","economy","grdp","transportation and storage","million KRW",213003
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",243431
2020,"00101","economy","grdp","information and communication","million KRW",102005
2020,"00101","economy","grdp","financial and insurance activities","million KRW",238751
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1284062
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",367953
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",222947
2020,"00101","economy","grdp","education","million KRW",1158273
2020,"00101","economy","grdp","human health and social work activities","million KRW",871821
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",229850
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",5076529
2020,"00101","economy","grdp","net taxes on products","million KRW",395030
2020,"00101","economy","grdp","total value added at basic prices","million KRW",4681499
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",1675
2020,"00101","economy","grdp","mining and quarrying","million KRW",12
2020,"00101","economy","grdp","manufacturing","million KRW",95155
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",71450
2020,"00101","economy","grdp","construction","million KRW",424601
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",450642
2020,"00101","economy","grdp","transportation and storage","million KRW",161677
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",210052
2020,"00101","economy","grdp","information and communication","million KRW",178041
2020,"00101","economy","grdp","financial and insurance activities","million KRW",126272
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1119100
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",304690
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",196211
2020,"00101","economy","grdp","education","million KRW",487038
2020,"00101","economy","grdp","human health and social work activities","million KRW",652757
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",202126
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",8611066
2020,"00101","economy","grdp","net taxes on products","million KRW",753582
2020,"00101","economy","grdp","total value added at basic prices","million KRW",7857484
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",62596
2020,"00101","economy","grdp","manufacturing","million KRW",85820
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",55095
2020,"00101","economy","grdp","construction","million KRW",373860
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",733242
2020,"00101","economy","grdp","transportation and storage","million KRW",132751
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",256737
2020,"00101","economy","grdp","information and communication","million KRW",339363
2020,"00101","economy","grdp","financial and insurance activities","million KRW",782105
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1038850
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",768032
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",736132
2020,"00101","economy","grdp","education","million KRW",1403401
2020,"00101","economy","grdp","human health and social work activities","million KRW",919792
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",169708
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",20199596
2020,"00101","economy","grdp","net taxes on products","million KRW",1429259
2020,"00101","economy","grdp","total value added at basic prices","million KRW",18770337
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",629
2020,"00101","economy","grdp","mining and quarrying","million KRW",65
2020,"00101","economy","grdp","manufacturing","million KRW",312784
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",88268
2020,"00101","economy","grdp","construction","million KRW",473448
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",2390213
2020,"00101","economy","grdp","transportation and storage","million KRW",738139
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",561840
2020,"00101","economy","grdp","information and communication","million KRW",6338625
2020,"00101","economy","grdp","financial and insurance activities","million KRW",587159
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1836745
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",3194985
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",246861
2020,"00101","economy","grdp","education","million KRW",898249
2020,"00101","economy","grdp","human health and social work activities","million KRW",554826
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",547503
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",7012123
2020,"00101","economy","grdp","net taxes on products","million KRW",526709
2020,"00101","economy","grdp","total value added at basic prices","million KRW",6485414
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",212
2020,"00101","economy","grdp","mining and quarrying","million KRW",146
2020,"00101","economy","grdp","manufacturing","million KRW",183309
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",73920
2020,"00101","economy","grdp","construction","million KRW",342152
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",664664
2020,"00101","economy","grdp","transportation and storage","million KRW",270311
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",220232
2020,"00101","economy","grdp","information and communication","million KRW",705857
2020,"00101","economy","grdp","financial and insurance activities","million KRW",257522
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1478071
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",420566
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",319493
2020,"00101","economy","grdp","education","million KRW",647034
2020,"00101","economy","grdp","human health and social work activities","million KRW",639682
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",262242
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",16811352
2020,"00101","economy","grdp","net taxes on products","million KRW",1261133
2020,"00101","economy","grdp","total value added at basic prices","million KRW",15550220
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",10929
2020,"00101","economy","grdp","manufacturing","million KRW",478668
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",98293
2020,"00101","economy","grdp","construction","million KRW",861044
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",1967651
2020,"00101","economy","grdp","transportation and storage","million KRW",979950
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",415443
2020,"00101","economy","grdp","information and communication","million KRW",2087964
2020,"00101","economy","grdp","financial and insurance activities","million KRW",276111
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",2426900
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",3647947
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",229004
2020,"00101","economy","grdp","education","million KRW",726945
2020,"00101","economy","grdp","human health and social work activities","million KRW",869436
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",473934
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",13924846
2020,"00101","economy","grdp","net taxes on products","million KRW",1110739
2020,"00101","economy","grdp","total value added at basic prices","million KRW",12814107
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",1415
2020,"00101","economy","grdp","mining and quarrying","million KRW",682
2020,"00101","economy","grdp","manufacturing","million KRW",1205669
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",74750
2020,"00101","economy","grdp","construction","million KRW",439850
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",1699041
2020,"00101","economy","grdp","transportation and storage","million KRW",294706
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",272601
2020,"00101","economy","grdp","information and communication","million KRW",3023804
2020,"00101","economy","grdp","financial and insurance activities","million KRW",476815
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1122284
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",2346422
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",261894
2020,"00101","economy","grdp","education","million KRW",569560
2020,"00101","economy","grdp","human health and social work activities","million KRW",720679
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",303935
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",17221771
2020,"00101","economy","grdp","net taxes on products","million KRW",1399270
2020,"00101","economy","grdp","total value added at basic prices","million KRW",15822501
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",125
2020,"00101","economy","grdp","manufacturing","million KRW",2884080
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",57052
2020,"00101","economy","grdp","construction","million KRW",712013
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",2178479
2020,"00101","economy","grdp","transportation and storage","million KRW",303469
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",190187
2020,"00101","economy","grdp","information and communication","million KRW",4183997
2020,"00101","economy","grdp","financial and insurance activities","million KRW",155352
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",1092607
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",3098321
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",144965
2020,"00101","economy","grdp","education","million KRW",289888
2020,"00101","economy","grdp","human health and social work activities","million KRW",283305
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",248662
2020,"00101","economy","grdp","gross regional domestic product at market prices","million KRW",39433365
2020,"00101","economy","grdp","net taxes on products","million KRW",4969362
2020,"00101","economy","grdp","total value added at basic prices","million KRW",34464003
2020,"00101","economy","grdp","agriculture, forestry and fishing","million KRW",2333
2020,"00101","economy","grdp","mining and quarrying","million KRW",556
2020,"00101","economy","grdp","manufacturing","million KRW",729320
2020,"00101","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",95822
2020,"00101","economy","grdp","construction","million KRW",1379759
2020,"00101","economy","grdp","wholesale and retail trade","million KRW",4203793
2020,"00101","economy","grdp","transportation and storage","million KRW",547802
2020,"00101","economy","grdp","accommodation and food service activities","million KRW",568505
2020,"00101","economy","grdp","information and communication","million KRW",3611000
2020,"00101","economy","grdp","financial and insurance activities","million KRW",12847785
2020,"00101","economy","grdp","real estate activities; rental and leasing activities","million KRW",2180673
2020,"00101","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",5219360
2020,"00101","economy","grdp","public administration and defence; compulsory social security","million KRW",816168
2020,"00101","economy","grdp","education","million KRW",513716
2020,"00101","economy","grdp","human health and social work activities","million KRW",863167
2020,"00101","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",884244
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",6650824
2020,"00102","economy","grdp","net taxes on products","million KRW",525116
2020,"00102","economy","grdp","total value added at basic prices","million KRW",6125708
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",128
2020,"00102","economy","grdp","manufacturing","million KRW",53132
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",61714
2020,"00102","economy","grdp","construction","million KRW",528183
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",568327
2020,"00102","economy","grdp","transportation and storage","million KRW",65934
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",217773
2020,"00102","economy","grdp","information and communication","million KRW",534662
2020,"00102","economy","grdp","financial and insurance activities","million KRW",186616
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",1330872
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",659037
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",298527
2020,"00102","economy","grdp","education","million KRW",784079
2020,"00102","economy","grdp","human health and social work activities","million KRW",644545
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",192178
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",6138754
2020,"00102","economy","grdp","net taxes on products","million KRW",424348
2020,"00102","economy","grdp","total value added at basic prices","million KRW",5714406
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",491
2020,"00102","economy","grdp","manufacturing","million KRW",138388
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",80695
2020,"00102","economy","grdp","construction","million KRW",287107
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",490802
2020,"00102","economy","grdp","transportation and storage","million KRW",104247
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",317531
2020,"00102","economy","grdp","information and communication","million KRW",526751
2020,"00102","economy","grdp","financial and insurance activities","million KRW",133039
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",979869
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",668111
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",206007
2020,"00102","economy","grdp","education","million KRW",1053221
2020,"00102","economy","grdp","human health and social work activities","million KRW",456700
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",271447
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",36249662
2020,"00102","economy","grdp","net taxes on products","million KRW",3012439
2020,"00102","economy","grdp","total value added at basic prices","million KRW",33237223
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",233666
2020,"00102","economy","grdp","mining and quarrying","million KRW",4033
2020,"00102","economy","grdp","manufacturing","million KRW",569896
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",111935
2020,"00102","economy","grdp","construction","million KRW",712588
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",5364665
2020,"00102","economy","grdp","transportation and storage","million KRW",960421
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",721705
2020,"00102","economy","grdp","information and communication","million KRW",3778009
2020,"00102","economy","grdp","financial and insurance activities","million KRW",2083299
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",4616150
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",8334599
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",1960343
2020,"00102","economy","grdp","education","million KRW",1272547
2020,"00102","economy","grdp","human health and social work activities","million KRW",1676970
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",836398
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",74260359
2020,"00102","economy","grdp","net taxes on products","million KRW",6923459
2020,"00102","economy","grdp","total value added at basic prices","million KRW",67336899
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",15380
2020,"00102","economy","grdp","mining and quarrying","million KRW",5
2020,"00102","economy","grdp","manufacturing","million KRW",2378262
2020,"00102","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",161299
2020,"00102","economy","grdp","construction","million KRW",1377380
2020,"00102","economy","grdp","wholesale and retail trade","million KRW",16280237
2020,"00102","economy","grdp","transportation and storage","million KRW",579856
2020,"00102","economy","grdp","accommodation and food service activities","million KRW",1415899
2020,"00102","economy","grdp","information and communication","million KRW",9061597
2020,"00102","economy","grdp","financial and insurance activities","million KRW",3530701
2020,"00102","economy","grdp","real estate activities; rental and leasing activities","million KRW",9624844
2020,"00102","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",15602793
2020,"00102","economy","grdp","public administration and defence; compulsory social security","million KRW",306733
2020,"00102","economy","grdp","education","million KRW",1862544
2020,"00102","economy","grdp","human health and social work activities","million KRW",3545123
2020,"00102","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",1594249
2020,"00102","economy","grdp","gross regional domestic product at market prices","million KRW",30336592
2020,"00102","economy","grdp","net taxes on products","million KRW",2482733
2020,"00102","economy","grdp","total value added at basic prices","million KRW",27853859
2020,"00102","economy","grdp","agriculture, forestry and fishing","million KRW",38158
2020,"00102","economy","grdp","mining and quarrying","million KRW",95
2020,"00102","economy","grdp","manufacturing","million KRW",861771
