"sggcd","type","class1","class2","unit","value","year"
"210014","medicine","doctors","neurology","persons",10,2020
"210014","medicine","doctors","psychiatry","persons",16,2020
"210014","medicine","doctors","surgery","persons",31,2020
"210014","medicine","doctors","orthopedics","persons",30,2020
"210014","medicine","doctors","neurosurgery","persons",12,2020
"210014","medicine","doctors","thoracic and cardiovascular surgery","persons",4,2020
"210014","medicine","doctors","plastic surgery","persons",2,2020
"210014","medicine","doctors","anesthesiology and pain medicine","persons",23,2020
"210014","medicine","doctors","obstetrics and gynecology","persons",29,2020
"210014","medicine","doctors","pediatrics","persons",21,2020
"210014","medicine","doctors","ophthalmology","persons",11,2020
"210014","medicine","doctors","otorhinolaryngology","persons",17,2020
"210014","medicine","doctors","dermatology","persons",5,2020
"210014","medicine","doctors","urology","persons",8,2020
"210014","medicine","doctors","radiology","persons",17,2020
"210014","medicine","doctors","radiation oncology","persons",1,2020
"210014","medicine","doctors","pathology","persons",4,2020
"210014","medicine","doctors","clinical laboratory medicine","persons",3,2020
"210014","medicine","doctors","tuberculosis","persons",0,2020
"210014","medicine","doctors","rehabilitation medicine","persons",11,2020
"210014","medicine","doctors","nuclear medicine","persons",1,2020
"210014","medicine","doctors","family medicine","persons",28,2020
"210014","medicine","doctors","emergency medicine","persons",7,2020
"210014","medicine","doctors","occupational and environmental medicine","persons",1,2020
"210014","medicine","doctors","preventive medicine","persons",0,2020
"210015","medicine","doctors","total","persons",343,2020
"210015","medicine","doctors","internal medicine","persons",71,2020
"210015","medicine","doctors","neurology","persons",5,2020
"210015","medicine","doctors","psychiatry","persons",34,2020
"210015","medicine","doctors","surgery","persons",24,2020
"210015","medicine","doctors","orthopedics","persons",31,2020
"210015","medicine","doctors","neurosurgery","persons",11,2020
"210015","medicine","doctors","thoracic and cardiovascular surgery","persons",2,2020
"210015","medicine","doctors","plastic surgery","persons",0,2020
"210015","medicine","doctors","anesthesiology and pain medicine","persons",19,2020
"210015","medicine","doctors","obstetrics and gynecology","persons",13,2020
"210015","medicine","doctors","pediatrics","persons",15,2020
"210015","medicine","doctors","ophthalmology","persons",11,2020
"210015","medicine","doctors","otorhinolaryngology","persons",18,2020
"210015","medicine","doctors","dermatology","persons",4,2020
"210015","medicine","doctors","urology","persons",13,2020
"210015","medicine","doctors","radiology","persons",10,2020
"210015","medicine","doctors","radiation oncology","persons",0,2020
"210015","medicine","doctors","pathology","persons",3,2020
"210015","medicine","doctors","clinical laboratory medicine","persons",4,2020
"210015","medicine","doctors","tuberculosis","persons",1,2020
"210015","medicine","doctors","rehabilitation medicine","persons",14,2020
"210015","medicine","doctors","nuclear medicine","persons",0,2020
"210015","medicine","doctors","family medicine","persons",33,2020
"210015","medicine","doctors","emergency medicine","persons",5,2020
"210015","medicine","doctors","occupational and environmental medicine","persons",2,2020
"210015","medicine","doctors","preventive medicine","persons",0,2020
"210100","medicine","doctors","total","persons",202,2020
"210100","medicine","doctors","internal medicine","persons",37,2020
"210100","medicine","doctors","neurology","persons",0,2020
"210100","medicine","doctors","psychiatry","persons",4,2020
"210100","medicine","doctors","surgery","persons",19,2020
"210100","medicine","doctors","orthopedics","persons",11,2020
"210100","medicine","doctors","neurosurgery","persons",6,2020
"210100","medicine","doctors","thoracic and cardiovascular surgery","persons",3,2020
"210100","medicine","doctors","plastic surgery","persons",1,2020
"210100","medicine","doctors","anesthesiology and pain medicine","persons",15,2020
"210100","medicine","doctors","obstetrics and gynecology","persons",19,2020
"210100","medicine","doctors","pediatrics","persons",21,2020
"210100","medicine","doctors","ophthalmology","persons",7,2020
"210100","medicine","doctors","otorhinolaryngology","persons",10,2020
"210100","medicine","doctors","dermatology","persons",4,2020
"210100","medicine","doctors","urology","persons",4,2020
"210100","medicine","doctors","radiology","persons",9,2020
"210100","medicine","doctors","radiation oncology","persons",5,2020
"210100","medicine","doctors","pathology","persons",6,2020
"210100","medicine","doctors","clinical laboratory medicine","persons",2,2020
"210100","medicine","doctors","tuberculosis","persons",0,2020
"210100","medicine","doctors","rehabilitation medicine","persons",2,2020
"210100","medicine","doctors","nuclear medicine","persons",2,2020
"210100","medicine","doctors","family medicine","persons",15,2020
"210100","medicine","doctors","emergency medicine","persons",0,2020
"210100","medicine","doctors","occupational and environmental medicine","persons",0,2020
"210100","medicine","doctors","preventive medicine","persons",0,2020
"220001","medicine","doctors","total","persons",656,2020
"220001","medicine","doctors","internal medicine","persons",148,2020
"220001","medicine","doctors","neurology","persons",26,2020
"220001","medicine","doctors","psychiatry","persons",20,2020
"220001","medicine","doctors","surgery","persons",57,2020
"220001","medicine","doctors","orthopedics","persons",38,2020
"220001","medicine","doctors","neurosurgery","persons",29,2020
"220001","medicine","doctors","thoracic and cardiovascular surgery","persons",17,2020
"220001","medicine","doctors","plastic surgery","persons",12,2020
"220001","medicine","doctors","anesthesiology and pain medicine","persons",31,2020
"220001","medicine","doctors","obstetrics and gynecology","persons",27,2020
"220001","medicine","doctors","pediatrics","persons",39,2020
"220001","medicine","doctors","ophthalmology","persons",33,2020
"220001","medicine","doctors","otorhinolaryngology","persons",20,2020
"220001","medicine","doctors","dermatology","persons",8,2020
"220001","medicine","doctors","urology","persons",20,2020
"220001","medicine","doctors","radiology","persons",22,2020
"220001","medicine","doctors","radiation oncology","persons",8,2020
"220001","medicine","doctors","pathology","persons",11,2020
"220001","medicine","doctors","clinical laboratory medicine","persons",10,2020
"220001","medicine","doctors","tuberculosis","persons",0,2020
"220001","medicine","doctors","rehabilitation medicine","persons",17,2020
"220001","medicine","doctors","nuclear medicine","persons",6,2020
"220001","medicine","doctors","family medicine","persons",32,2020
"220001","medicine","doctors","emergency medicine","persons",17,2020
"220001","medicine","doctors","occupational and environmental medicine","persons",2,2020
"220001","medicine","doctors","preventive medicine","persons",6,2020
"220002","medicine","doctors","total","persons",536,2020
"220002","medicine","doctors","internal medicine","persons",117,2020
"220002","medicine","doctors","neurology","persons",14,2020
"220002","medicine","doctors","psychiatry","persons",23,2020
"220002","medicine","doctors","surgery","persons",35,2020
"220002","medicine","doctors","orthopedics","persons",46,2020
"220002","medicine","doctors","neurosurgery","persons",15,2020
"220002","medicine","doctors","thoracic and cardiovascular surgery","persons",5,2020
"220002","medicine","doctors","plastic surgery","persons",5,2020
"220002","medicine","doctors","anesthesiology and pain medicine","persons",29,2020
"220002","medicine","doctors","obstetrics and gynecology","persons",31,2020
"220002","medicine","doctors","pediatrics","persons",40,2020
"220002","medicine","doctors","ophthalmology","persons",28,2020
"220002","medicine","doctors","otorhinolaryngology","persons",25,2020
"220002","medicine","doctors","dermatology","persons",8,2020
"220002","medicine","doctors","urology","persons",18,2020
"220002","medicine","doctors","radiology","persons",20,2020
"220002","medicine","doctors","radiation oncology","persons",1,2020
"220002","medicine","doctors","pathology","persons",5,2020
"220002","medicine","doctors","clinical laboratory medicine","persons",6,2020
"220002","medicine","doctors","tuberculosis","persons",0,2020
"220002","medicine","doctors","rehabilitation medicine","persons",8,2020
"220002","medicine","doctors","nuclear medicine","persons",1,2020
"220002","medicine","doctors","family medicine","persons",44,2020
"220002","medicine","doctors","emergency medicine","persons",11,2020
"220002","medicine","doctors","occupational and environmental medicine","persons",1,2020
"220002","medicine","doctors","preventive medicine","persons",0,2020
"220003","medicine","doctors","total","persons",700,2020
"220003","medicine","doctors","internal medicine","persons",137,2020
"220003","medicine","doctors","neurology","persons",18,2020
"220003","medicine","doctors","psychiatry","persons",33,2020
"220003","medicine","doctors","surgery","persons",53,2020
"220003","medicine","doctors","orthopedics","persons",52,2020
"220003","medicine","doctors","neurosurgery","persons",23,2020
"220003","medicine","doctors","thoracic and cardiovascular surgery","persons",6,2020
"220003","medicine","doctors","plastic surgery","persons",7,2020
"220003","medicine","doctors","anesthesiology and pain medicine","persons",29,2020
"220003","medicine","doctors","obstetrics and gynecology","persons",59,2020
"220003","medicine","doctors","pediatrics","persons",64,2020
"220003","medicine","doctors","ophthalmology","persons",18,2020
"220003","medicine","doctors","otorhinolaryngology","persons",29,2020
"220003","medicine","doctors","dermatology","persons",14,2020
"220003","medicine","doctors","urology","persons",23,2020
"220003","medicine","doctors","radiology","persons",24,2020
"220003","medicine","doctors","radiation oncology","persons",4,2020
"220003","medicine","doctors","pathology","persons",6,2020
"220003","medicine","doctors","clinical laboratory medicine","persons",4,2020
"220003","medicine","doctors","tuberculosis","persons",0,2020
"220003","medicine","doctors","rehabilitation medicine","persons",25,2020
"220003","medicine","doctors","nuclear medicine","persons",3,2020
"220003","medicine","doctors","family medicine","persons",56,2020
"220003","medicine","doctors","emergency medicine","persons",8,2020
"220003","medicine","doctors","occupational and environmental medicine","persons",2,2020
"220003","medicine","doctors","preventive medicine","persons",3,2020
"220004","medicine","doctors","total","persons",247,2020
"220004","medicine","doctors","internal medicine","persons",52,2020
"220004","medicine","doctors","neurology","persons",8,2020
"220004","medicine","doctors","psychiatry","persons",10,2020
"220004","medicine","doctors","surgery","persons",24,2020
"220004","medicine","doctors","orthopedics","persons",26,2020
"220004","medicine","doctors","neurosurgery","persons",10,2020
"220004","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2020
"220004","medicine","doctors","plastic surgery","persons",2,2020
"220004","medicine","doctors","anesthesiology and pain medicine","persons",14,2020
"220004","medicine","doctors","obstetrics and gynecology","persons",9,2020
"220004","medicine","doctors","pediatrics","persons",12,2020
"220004","medicine","doctors","ophthalmology","persons",8,2020
"220004","medicine","doctors","otorhinolaryngology","persons",7,2020
"220004","medicine","doctors","dermatology","persons",5,2020
"220004","medicine","doctors","urology","persons",7,2020
"220004","medicine","doctors","radiology","persons",7,2020
"220004","medicine","doctors","radiation oncology","persons",0,2020
"220004","medicine","doctors","pathology","persons",1,2020
"220004","medicine","doctors","clinical laboratory medicine","persons",1,2020
"220004","medicine","doctors","tuberculosis","persons",0,2020
"220004","medicine","doctors","rehabilitation medicine","persons",11,2020
"220004","medicine","doctors","nuclear medicine","persons",0,2020
"220004","medicine","doctors","family medicine","persons",31,2020
"220004","medicine","doctors","emergency medicine","persons",0,2020
"220004","medicine","doctors","occupational and environmental medicine","persons",1,2020
"220004","medicine","doctors","preventive medicine","persons",0,2020
"220005","medicine","doctors","total","persons",652,2020
"220005","medicine","doctors","internal medicine","persons",126,2020
"220005","medicine","doctors","neurology","persons",16,2020
"220005","medicine","doctors","psychiatry","persons",31,2020
"220005","medicine","doctors","surgery","persons",36,2020
"220005","medicine","doctors","orthopedics","persons",38,2020
"220005","medicine","doctors","neurosurgery","persons",13,2020
"220005","medicine","doctors","thoracic and cardiovascular surgery","persons",2,2020
"220005","medicine","doctors","plastic surgery","persons",4,2020
"220005","medicine","doctors","anesthesiology and pain medicine","persons",35,2020
"220005","medicine","doctors","obstetrics and gynecology","persons",67,2020
"220005","medicine","doctors","pediatrics","persons",58,2020
"220005","medicine","doctors","ophthalmology","persons",34,2020
"220005","medicine","doctors","otorhinolaryngology","persons",35,2020
"220005","medicine","doctors","dermatology","persons",41,2020
"220005","medicine","doctors","urology","persons",18,2020
"220005","medicine","doctors","radiology","persons",19,2020
"220005","medicine","doctors","radiation oncology","persons",1,2020
"220005","medicine","doctors","pathology","persons",14,2020
"220005","medicine","doctors","clinical laboratory medicine","persons",5,2020
"220005","medicine","doctors","tuberculosis","persons",0,2020
"220005","medicine","doctors","rehabilitation medicine","persons",16,2020
"220005","medicine","doctors","nuclear medicine","persons",0,2020
"220005","medicine","doctors","family medicine","persons",41,2020
"220005","medicine","doctors","emergency medicine","persons",1,2020
"220005","medicine","doctors","occupational and environmental medicine","persons",1,2020
"220005","medicine","doctors","preventive medicine","persons",0,2020
"220006","medicine","doctors","total","persons",805,2020
"220006","medicine","doctors","internal medicine","persons",143,2020
"220006","medicine","doctors","neurology","persons",25,2020
"220006","medicine","doctors","psychiatry","persons",17,2020
"220006","medicine","doctors","surgery","persons",62,2020
"220006","medicine","doctors","orthopedics","persons",46,2020
"220006","medicine","doctors","neurosurgery","persons",27,2020
"220006","medicine","doctors","thoracic and cardiovascular surgery","persons",10,2020
"220006","medicine","doctors","plastic surgery","persons",85,2020
"220006","medicine","doctors","anesthesiology and pain medicine","persons",43,2020
"220006","medicine","doctors","obstetrics and gynecology","persons",43,2020
"220006","medicine","doctors","pediatrics","persons",19,2020
"220006","medicine","doctors","ophthalmology","persons",59,2020
"220006","medicine","doctors","otorhinolaryngology","persons",29,2020
"220006","medicine","doctors","dermatology","persons",27,2020
"220006","medicine","doctors","urology","persons",27,2020
"220006","medicine","doctors","radiology","persons",43,2020
"220006","medicine","doctors","radiation oncology","persons",2,2020
"220006","medicine","doctors","pathology","persons",11,2020
"220006","medicine","doctors","clinical laboratory medicine","persons",7,2020
"220006","medicine","doctors","tuberculosis","persons",0,2020
"220006","medicine","doctors","rehabilitation medicine","persons",11,2020
"220006","medicine","doctors","nuclear medicine","persons",7,2020
"220006","medicine","doctors","family medicine","persons",47,2020
"220006","medicine","doctors","emergency medicine","persons",10,2020
"220006","medicine","doctors","occupational and environmental medicine","persons",2,2020
"220006","medicine","doctors","preventive medicine","persons",3,2020
"220007","medicine","doctors","total","persons",1147,2020
"220007","medicine","doctors","internal medicine","persons",221,2020
"220007","medicine","doctors","neurology","persons",35,2020
"220007","medicine","doctors","psychiatry","persons",48,2020
"220007","medicine","doctors","surgery","persons",84,2020
"220007","medicine","doctors","orthopedics","persons",100,2020
"220007","medicine","doctors","neurosurgery","persons",53,2020
"220007","medicine","doctors","thoracic and cardiovascular surgery","persons",11,2020
"220007","medicine","doctors","plastic surgery","persons",15,2020
"220007","medicine","doctors","anesthesiology and pain medicine","persons",67,2020
"220007","medicine","doctors","obstetrics and gynecology","persons",83,2020
"220007","medicine","doctors","pediatrics","persons",76,2020
"220007","medicine","doctors","ophthalmology","persons",34,2020
"220007","medicine","doctors","otorhinolaryngology","persons",53,2020
"220007","medicine","doctors","dermatology","persons",23,2020
"220007","medicine","doctors","urology","persons",32,2020
"220007","medicine","doctors","radiology","persons",59,2020
"220007","medicine","doctors","radiation oncology","persons",4,2020
"220007","medicine","doctors","pathology","persons",8,2020
"220007","medicine","doctors","clinical laboratory medicine","persons",17,2020
"220007","medicine","doctors","tuberculosis","persons",1,2020
"220007","medicine","doctors","rehabilitation medicine","persons",24,2020
"220007","medicine","doctors","nuclear medicine","persons",4,2020
"220007","medicine","doctors","family medicine","persons",69,2020
"220007","medicine","doctors","emergency medicine","persons",11,2020
"220007","medicine","doctors","occupational and environmental medicine","persons",10,2020
"220007","medicine","doctors","preventive medicine","persons",5,2020
"220100","medicine","doctors","total","persons",210,2020
"220100","medicine","doctors","internal medicine","persons",41,2020
"220100","medicine","doctors","neurology","persons",2,2020
"220100","medicine","doctors","psychiatry","persons",14,2020
"220100","medicine","doctors","surgery","persons",16,2020
"220100","medicine","doctors","orthopedics","persons",16,2020
"220100","medicine","doctors","neurosurgery","persons",6,2020
"220100","medicine","doctors","thoracic and cardiovascular surgery","persons",0,2020
"220100","medicine","doctors","plastic surgery","persons",1,2020
"220100","medicine","doctors","anesthesiology and pain medicine","persons",13,2020
"220100","medicine","doctors","obstetrics and gynecology","persons",14,2020
"220100","medicine","doctors","pediatrics","persons",24,2020
"220100","medicine","doctors","ophthalmology","persons",8,2020
"220100","medicine","doctors","otorhinolaryngology","persons",18,2020
"220100","medicine","doctors","dermatology","persons",3,2020
"220100","medicine","doctors","urology","persons",13,2020
"220100","medicine","doctors","radiology","persons",1,2020
"220100","medicine","doctors","radiation oncology","persons",0,2020
"220100","medicine","doctors","pathology","persons",0,2020
"220100","medicine","doctors","clinical laboratory medicine","persons",0,2020
"220100","medicine","doctors","tuberculosis","persons",0,2020
"220100","medicine","doctors","rehabilitation medicine","persons",2,2020
"220100","medicine","doctors","nuclear medicine","persons",0,2020
"220100","medicine","doctors","family medicine","persons",18,2020
"220100","medicine","doctors","emergency medicine","persons",0,2020
"220100","medicine","doctors","occupational and environmental medicine","persons",0,2020
"220100","medicine","doctors","preventive medicine","persons",0,2020
"230001","medicine","doctors","total","persons",NA,2020
"230001","medicine","doctors","internal medicine","persons",NA,2020
"230001","medicine","doctors","neurology","persons",NA,2020
"230001","medicine","doctors","psychiatry","persons",NA,2020
"230001","medicine","doctors","surgery","persons",NA,2020
"230001","medicine","doctors","orthopedics","persons",NA,2020
"230001","medicine","doctors","neurosurgery","persons",NA,2020
"230001","medicine","doctors","thoracic and cardiovascular surgery","persons",NA,2020
"230001","medicine","doctors","plastic surgery","persons",NA,2020
"230001","medicine","doctors","anesthesiology and pain medicine","persons",NA,2020
"230001","medicine","doctors","obstetrics and gynecology","persons",NA,2020
"230001","medicine","doctors","pediatrics","persons",NA,2020
"230001","medicine","doctors","ophthalmology","persons",NA,2020
"230001","medicine","doctors","otorhinolaryngology","persons",NA,2020
"230001","medicine","doctors","dermatology","persons",NA,2020
"230001","medicine","doctors","urology","persons",NA,2020
"230001","medicine","doctors","radiology","persons",NA,2020
"230001","medicine","doctors","radiation oncology","persons",NA,2020
"230001","medicine","doctors","pathology","persons",NA,2020
"230001","medicine","doctors","clinical laboratory medicine","persons",NA,2020
"230001","medicine","doctors","tuberculosis","persons",NA,2020
"230001","medicine","doctors","rehabilitation medicine","persons",NA,2020
"230001","medicine","doctors","nuclear medicine","persons",NA,2020
"230001","medicine","doctors","family medicine","persons",NA,2020
"230001","medicine","doctors","emergency medicine","persons",NA,2020
"230001","medicine","doctors","occupational and environmental medicine","persons",NA,2020
"230001","medicine","doctors","preventive medicine","persons",NA,2020
"230009","medicine","doctors","total","persons",573,2020
"230009","medicine","doctors","internal medicine","persons",105,2020
"230009","medicine","doctors","neurology","persons",10,2020
"230009","medicine","doctors","psychiatry","persons",25,2020
"230009","medicine","doctors","surgery","persons",40,2020
"230009","medicine","doctors","orthopedics","persons",51,2020
"230009","medicine","doctors","neurosurgery","persons",28,2020
"230009","medicine","doctors","thoracic and cardiovascular surgery","persons",4,2020
"230009","medicine","doctors","plastic surgery","persons",1,2020
"230009","medicine","doctors","anesthesiology and pain medicine","persons",33,2020
"230009","medicine","doctors","obstetrics and gynecology","persons",63,2020
"230009","medicine","doctors","pediatrics","persons",38,2020
"230009","medicine","doctors","ophthalmology","persons",13,2020
"230009","medicine","doctors","otorhinolaryngology","persons",24,2020
"230009","medicine","doctors","dermatology","persons",5,2020
"230009","medicine","doctors","urology","persons",18,2020
"230009","medicine","doctors","radiology","persons",17,2020
"230009","medicine","doctors","radiation oncology","persons",0,2020
"230009","medicine","doctors","pathology","persons",1,2020
"230009","medicine","doctors","clinical laboratory medicine","persons",4,2020
"230009","medicine","doctors","tuberculosis","persons",1,2020
"230009","medicine","doctors","rehabilitation medicine","persons",16,2020
"230009","medicine","doctors","nuclear medicine","persons",0,2020
"230009","medicine","doctors","family medicine","persons",57,2020
"230009","medicine","doctors","emergency medicine","persons",15,2020
"230009","medicine","doctors","occupational and environmental medicine","persons",4,2020
"230009","medicine","doctors","preventive medicine","persons",0,2020
"230002","medicine","doctors","total","persons",110,2020
"230002","medicine","doctors","internal medicine","persons",21,2020
"230002","medicine","doctors","neurology","persons",3,2020
"230002","medicine","doctors","psychiatry","persons",5,2020
"230002","medicine","doctors","surgery","persons",12,2020
"230002","medicine","doctors","orthopedics","persons",16,2020
"230002","medicine","doctors","neurosurgery","persons",4,2020
"230002","medicine","doctors","thoracic and cardiovascular surgery","persons",2,2020
"230002","medicine","doctors","plastic surgery","persons",0,2020
"230002","medicine","doctors","anesthesiology and pain medicine","persons",8,2020
"230002","medicine","doctors","obstetrics and gynecology","persons",5,2020
"230002","medicine","doctors","pediatrics","persons",4,2020
"230002","medicine","doctors","ophthalmology","persons",3,2020
"230002","medicine","doctors","otorhinolaryngology","persons",4,2020
"230002","medicine","doctors","dermatology","persons",0,2020
"230002","medicine","doctors","urology","persons",3,2020
"230002","medicine","doctors","radiology","persons",2,2020
"230002","medicine","doctors","radiation oncology","persons",0,2020
"230002","medicine","doctors","pathology","persons",0,2020
"230002","medicine","doctors","clinical laboratory medicine","persons",3,2020
"230002","medicine","doctors","tuberculosis","persons",0,2020
"230002","medicine","doctors","rehabilitation medicine","persons",2,2020
"230002","medicine","doctors","nuclear medicine","persons",0,2020
"230002","medicine","doctors","family medicine","persons",5,2020
"230002","medicine","doctors","emergency medicine","persons",5,2020
"230002","medicine","doctors","occupational and environmental medicine","persons",3,2020
"230002","medicine","doctors","preventive medicine","persons",0,2020
"230003","medicine","doctors","total","persons",781,2020
"230003","medicine","doctors","internal medicine","persons",148,2020
"230003","medicine","doctors","neurology","persons",15,2020
"230003","medicine","doctors","psychiatry","persons",23,2020
"230003","medicine","doctors","surgery","persons",60,2020
"230003","medicine","doctors","orthopedics","persons",59,2020
"230003","medicine","doctors","neurosurgery","persons",34,2020
"230003","medicine","doctors","thoracic and cardiovascular surgery","persons",11,2020
"230003","medicine","doctors","plastic surgery","persons",20,2020
"230003","medicine","doctors","anesthesiology and pain medicine","persons",42,2020
"230003","medicine","doctors","obstetrics and gynecology","persons",49,2020
"230003","medicine","doctors","pediatrics","persons",42,2020
"230003","medicine","doctors","ophthalmology","persons",49,2020
"230003","medicine","doctors","otorhinolaryngology","persons",37,2020
"230003","medicine","doctors","dermatology","persons",15,2020
"230003","medicine","doctors","urology","persons",20,2020
"230003","medicine","doctors","radiology","persons",29,2020
"230003","medicine","doctors","radiation oncology","persons",5,2020
"230003","medicine","doctors","pathology","persons",7,2020
"230003","medicine","doctors","clinical laboratory medicine","persons",5,2020
"230003","medicine","doctors","tuberculosis","persons",0,2020
"230003","medicine","doctors","rehabilitation medicine","persons",24,2020
"230003","medicine","doctors","nuclear medicine","persons",2,2020
"230003","medicine","doctors","family medicine","persons",62,2020
"230003","medicine","doctors","emergency medicine","persons",13,2020
"230003","medicine","doctors","occupational and environmental medicine","persons",10,2020
"230003","medicine","doctors","preventive medicine","persons",0,2020
"230004","medicine","doctors","total","persons",343,2020
"230004","medicine","doctors","internal medicine","persons",83,2020
"230004","medicine","doctors","neurology","persons",10,2020
"230004","medicine","doctors","psychiatry","persons",11,2020
"230004","medicine","doctors","surgery","persons",24,2020
"230004","medicine","doctors","orthopedics","persons",21,2020
"230004","medicine","doctors","neurosurgery","persons",11,2020
"230004","medicine","doctors","thoracic and cardiovascular surgery","persons",7,2020
"230004","medicine","doctors","plastic surgery","persons",5,2020
"230004","medicine","doctors","anesthesiology and pain medicine","persons",15,2020
"230004","medicine","doctors","obstetrics and gynecology","persons",12,2020
"230004","medicine","doctors","pediatrics","persons",26,2020
"230004","medicine","doctors","ophthalmology","persons",14,2020
"230004","medicine","doctors","otorhinolaryngology","persons",13,2020
"230004","medicine","doctors","dermatology","persons",7,2020
"230004","medicine","doctors","urology","persons",11,2020
"230004","medicine","doctors","radiology","persons",15,2020
"230004","medicine","doctors","radiation oncology","persons",3,2020
"230004","medicine","doctors","pathology","persons",5,2020
"230004","medicine","doctors","clinical laboratory medicine","persons",7,2020
"230004","medicine","doctors","tuberculosis","persons",0,2020
"230004","medicine","doctors","rehabilitation medicine","persons",7,2020
"230004","medicine","doctors","nuclear medicine","persons",2,2020
"230004","medicine","doctors","family medicine","persons",14,2020
"230004","medicine","doctors","emergency medicine","persons",14,2020
"230004","medicine","doctors","occupational and environmental medicine","persons",5,2020
"230004","medicine","doctors","preventive medicine","persons",1,2020
"230005","medicine","doctors","total","persons",709,2020
"230005","medicine","doctors","internal medicine","persons",129,2020
"230005","medicine","doctors","neurology","persons",16,2020
"230005","medicine","doctors","psychiatry","persons",31,2020
"230005","medicine","doctors","surgery","persons",40,2020
"230005","medicine","doctors","orthopedics","persons",63,2020
"230005","medicine","doctors","neurosurgery","persons",25,2020
"230005","medicine","doctors","thoracic and cardiovascular surgery","persons",5,2020
"230005","medicine","doctors","plastic surgery","persons",8,2020
"230005","medicine","doctors","anesthesiology and pain medicine","persons",34,2020
"230005","medicine","doctors","obstetrics and gynecology","persons",54,2020
"230005","medicine","doctors","pediatrics","persons",58,2020
"230005","medicine","doctors","ophthalmology","persons",16,2020
"230005","medicine","doctors","otorhinolaryngology","persons",30,2020
"230005","medicine","doctors","dermatology","persons",13,2020
"230005","medicine","doctors","urology","persons",27,2020
"230005","medicine","doctors","radiology","persons",29,2020
"230005","medicine","doctors","radiation oncology","persons",1,2020
"230005","medicine","doctors","pathology","persons",6,2020
"230005","medicine","doctors","clinical laboratory medicine","persons",7,2020
"230005","medicine","doctors","tuberculosis","persons",0,2020
"230005","medicine","doctors","rehabilitation medicine","persons",14,2020
"230005","medicine","doctors","nuclear medicine","persons",3,2020
"230005","medicine","doctors","family medicine","persons",52,2020
"230005","medicine","doctors","emergency medicine","persons",33,2020
"230005","medicine","doctors","occupational and environmental medicine","persons",12,2020
"230005","medicine","doctors","preventive medicine","persons",3,2020
"230006","medicine","doctors","total","persons",926,2020
"230006","medicine","doctors","internal medicine","persons",199,2020
"230006","medicine","doctors","neurology","persons",19,2020
"230006","medicine","doctors","psychiatry","persons",36,2020
"230006","medicine","doctors","surgery","persons",73,2020
"230006","medicine","doctors","orthopedics","persons",69,2020
"230006","medicine","doctors","neurosurgery","persons",33,2020
"230006","medicine","doctors","thoracic and cardiovascular surgery","persons",14,2020
"230006","medicine","doctors","plastic surgery","persons",23,2020
"230006","medicine","doctors","anesthesiology and pain medicine","persons",41,2020
"230006","medicine","doctors","obstetrics and gynecology","persons",52,2020
"230006","medicine","doctors","pediatrics","persons",60,2020
"230006","medicine","doctors","ophthalmology","persons",34,2020
"230006","medicine","doctors","otorhinolaryngology","persons",43,2020
"230006","medicine","doctors","dermatology","persons",31,2020
"230006","medicine","doctors","urology","persons",26,2020
"230006","medicine","doctors","radiology","persons",31,2020
"230006","medicine","doctors","radiation oncology","persons",4,2020
"230006","medicine","doctors","pathology","persons",10,2020
"230006","medicine","doctors","clinical laboratory medicine","persons",6,2020
"230006","medicine","doctors","tuberculosis","persons",0,2020
"230006","medicine","doctors","rehabilitation medicine","persons",32,2020
"230006","medicine","doctors","nuclear medicine","persons",2,2020
"230006","medicine","doctors","family medicine","persons",65,2020
"230006","medicine","doctors","emergency medicine","persons",18,2020
"230006","medicine","doctors","occupational and environmental medicine","persons",4,2020
"230006","medicine","doctors","preventive medicine","persons",1,2020
"230007","medicine","doctors","total","persons",389,2020
"230007","medicine","doctors","internal medicine","persons",63,2020
"230007","medicine","doctors","neurology","persons",7,2020
"230007","medicine","doctors","psychiatry","persons",14,2020
"230007","medicine","doctors","surgery","persons",27,2020
"230007","medicine","doctors","orthopedics","persons",34,2020
"230007","medicine","doctors","neurosurgery","persons",12,2020
"230007","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2020
"230007","medicine","doctors","plastic surgery","persons",5,2020
"230007","medicine","doctors","anesthesiology and pain medicine","persons",18,2020
"230007","medicine","doctors","obstetrics and gynecology","persons",28,2020
"230007","medicine","doctors","pediatrics","persons",34,2020
"230007","medicine","doctors","ophthalmology","persons",16,2020
"230007","medicine","doctors","otorhinolaryngology","persons",25,2020
"230007","medicine","doctors","dermatology","persons",13,2020
"230007","medicine","doctors","urology","persons",10,2020
"230007","medicine","doctors","radiology","persons",14,2020
"230007","medicine","doctors","radiation oncology","persons",0,2020
"230007","medicine","doctors","pathology","persons",8,2020
"230007","medicine","doctors","clinical laboratory medicine","persons",13,2020
"230007","medicine","doctors","tuberculosis","persons",1,2020
"230007","medicine","doctors","rehabilitation medicine","persons",6,2020
"230007","medicine","doctors","nuclear medicine","persons",0,2020
"230007","medicine","doctors","family medicine","persons",26,2020
"230007","medicine","doctors","emergency medicine","persons",7,2020
"230007","medicine","doctors","occupational and environmental medicine","persons",7,2020
"230007","medicine","doctors","preventive medicine","persons",0,2020
"230008","medicine","doctors","total","persons",438,2020
"230008","medicine","doctors","internal medicine","persons",88,2020
