year,adm1,adm1_code,adm2,adm2_code,adm3,adm3_code,type,class1,class2,unit,value
2020,Gyeonggi-do,31,Siheung-si,31150,Mokgam-dong,3115056,economy,company,total,count,3697
2020,Gyeonggi-do,31,Siheung-si,31150,Gwarim-dong,3115059,economy,company,total,count,3096
2020,Gyeonggi-do,31,Siheung-si,31150,Jeongwang 2(i)-dong,3115061,economy,company,total,count,7402
2020,Gyeonggi-do,31,Siheung-si,31150,Jeongwang 3(sam)-dong,3115062,economy,company,total,count,5403
2020,Gyeonggi-do,31,Siheung-si,31150,Jeongwang 4(sa)-dong,3115072,economy,company,total,count,1128
2020,Gyeonggi-do,31,Siheung-si,31150,Jeongwangbon-dong,3115064,economy,company,total,count,3958
2020,Gyeonggi-do,31,Siheung-si,31150,Jeongwang 1(il)-dong,3115065,economy,company,total,count,9664
2020,Gyeonggi-do,31,Siheung-si,31150,Neunggok-dong,3115067,economy,company,total,count,1620
2020,Gyeonggi-do,31,Siheung-si,31150,Gunja-dong,3115068,economy,company,total,count,1879
2020,Gyeonggi-do,31,Siheung-si,31150,Wolgot-dong,3115069,economy,company,total,count,1800
2020,Gyeonggi-do,31,Siheung-si,31150,Yeonseong-dong,3115070,economy,company,total,count,3260
2020,Gyeonggi-do,31,Siheung-si,31150,Janggok-dong,3115071,economy,company,total,count,1121
2020,Gyeonggi-do,31,Gunpo-si,31160,Gunpo 1(il)-dong,3116051,economy,company,total,count,7376
2020,Gyeonggi-do,31,Gunpo-si,31160,Gunpo 2(i)-dong,3116052,economy,company,total,count,3936
2020,Gyeonggi-do,31,Gunpo-si,31160,Sanbon 1(il)-dong,3116054,economy,company,total,count,2436
2020,Gyeonggi-do,31,Gunpo-si,31160,Sanbon 2(i)-dong,3116055,economy,company,total,count,1357
2020,Gyeonggi-do,31,Gunpo-si,31160,Geumjeong-dong,3116056,economy,company,total,count,3360
2020,Gyeonggi-do,31,Gunpo-si,31160,Jaegung-dong,3116057,economy,company,total,count,1292
2020,Gyeonggi-do,31,Gunpo-si,31160,Ogeum-dong,3116058,economy,company,total,count,598
2020,Gyeonggi-do,31,Gunpo-si,31160,Suri-dong,3116059,economy,company,total,count,492
2020,Gyeonggi-do,31,Gunpo-si,31160,Gungnae-dong,3116060,economy,company,total,count,658
2020,Gyeonggi-do,31,Gunpo-si,31160,Gwangjeong-dong,3116061,economy,company,total,count,3474
2020,Gyeonggi-do,31,Gunpo-si,31160,Daeya-dong,3116062,economy,company,total,count,1163
2020,Gyeonggi-do,31,Uiwang-si,31170,Gocheon-dong,3117051,economy,company,total,count,1905
2020,Gyeonggi-do,31,Uiwang-si,31170,Bugok-dong,3117052,economy,company,total,count,2624
2020,Gyeonggi-do,31,Uiwang-si,31170,Ojeon-dong,3117053,economy,company,total,count,2742
2020,Gyeonggi-do,31,Uiwang-si,31170,Naeson 1(il)-dong,3117054,economy,company,total,count,1496
2020,Gyeonggi-do,31,Uiwang-si,31170,Naeson 2(i)-dong,3117055,economy,company,total,count,1202
2020,Gyeonggi-do,31,Uiwang-si,31170,Cheonggye-dong,3117056,economy,company,total,count,3275
2020,Gyeonggi-do,31,Hanam-si,31180,Cheonhyeon-dong,3118051,economy,company,total,count,3067
2020,Gyeonggi-do,31,Hanam-si,31180,Sinjang 1(il)-dong,3118052,economy,company,total,count,1168
2020,Gyeonggi-do,31,Hanam-si,31180,Sinjang 2(i)-dong,3118053,economy,company,total,count,3796
2020,Gyeonggi-do,31,Hanam-si,31180,Deokpung 1(il)-dong,3118054,economy,company,total,count,1007
2020,Gyeonggi-do,31,Hanam-si,31180,Deokpung 2(i)-dong,3118055,economy,company,total,count,1311
2020,Gyeonggi-do,31,Hanam-si,31180,Deokpung 3(sam)-dong,3118056,economy,company,total,count,3309
2020,Gyeonggi-do,31,Hanam-si,31180,Chungung-dong,3118059,economy,company,total,count,2225
2020,Gyeonggi-do,31,Hanam-si,31180,Choi-dong,3118060,economy,company,total,count,1910
2020,Gyeonggi-do,31,Hanam-si,31180,Misa 1(il)-dong,3118062,economy,company,total,count,3846
2020,Gyeonggi-do,31,Hanam-si,31180,Misa 2(i)-dong,3118063,economy,company,total,count,2238
2020,Gyeonggi-do,31,Hanam-si,31180,wirye-dong,3118065,economy,company,total,count,704
2020,Gyeonggi-do,31,Hanam-si,31180,Gambuk-dong,3118066,economy,company,total,count,1432
2020,Gyeonggi-do,31,Hanam-si,31180,Gamil-dong,3118067,economy,company,total,count,620
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Pogok-eup,3119111,economy,company,total,count,3795
2020,Gyeonggi-do,31,Cheoin-gu,31191,Pogok-eup,3119111,economy,company,total,count,3795
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Mohyeon-eup,3119112,economy,company,total,count,4623
2020,Gyeonggi-do,31,Cheoin-gu,31191,Mohyeon-eup,3119112,economy,company,total,count,4623
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Idong-eup,3119113,economy,company,total,count,4111
2020,Gyeonggi-do,31,Cheoin-gu,31191,Idong-eup,3119113,economy,company,total,count,4111
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Wonsam-myeon,3119134,economy,company,total,count,1813
2020,Gyeonggi-do,31,Cheoin-gu,31191,Wonsam-myeon,3119134,economy,company,total,count,1813
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Baegam-myeon,3119135,economy,company,total,count,2150
2020,Gyeonggi-do,31,Cheoin-gu,31191,Baegam-myeon,3119135,economy,company,total,count,2150
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Yangji-myeon,3119136,economy,company,total,count,3100
2020,Gyeonggi-do,31,Cheoin-gu,31191,Yangji-myeon,3119136,economy,company,total,count,3100
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Jungang-dong,3119151,economy,company,total,count,3938
2020,Gyeonggi-do,31,Cheoin-gu,31191,Jungang-dong,3119151,economy,company,total,count,3938
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Yurim-dong,3119153,economy,company,total,count,2381
2020,Gyeonggi-do,31,Cheoin-gu,31191,Yurim-dong,3119153,economy,company,total,count,2381
2020,Gyeonggi-do,31,Cheoin-gu Yongin-si,31191,Dongbu-dong,3119154,economy,company,total,count,2452
2020,Gyeonggi-do,31,Cheoin-gu,31191,Dongbu-dong,3119154,economy,company,total,count,2452
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Gugal-dong,3119252,economy,company,total,count,5320
2020,Gyeonggi-do,31,Giheung-gu,31192,Gugal-dong,3119252,economy,company,total,count,5320
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Giheung-dong,3119254,economy,company,total,count,2490
2020,Gyeonggi-do,31,Giheung-gu,31192,Giheung-dong,3119254,economy,company,total,count,2490
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Seonong-dong,3119255,economy,company,total,count,1853
2020,Gyeonggi-do,31,Giheung-gu,31192,Seonong-dong,3119255,economy,company,total,count,1853
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Guseong-dong,3119256,economy,company,total,count,2590
2020,Gyeonggi-do,31,Giheung-gu,31192,Guseong-dong,3119256,economy,company,total,count,2590
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Mabuk-dong,3119257,economy,company,total,count,1776
2020,Gyeonggi-do,31,Giheung-gu,31192,Mabuk-dong,3119257,economy,company,total,count,1776
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Bojeong-dong,3119259,economy,company,total,count,3630
2020,Gyeonggi-do,31,Giheung-gu,31192,Bojeong-dong,3119259,economy,company,total,count,3630
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Sangha-dong,3119260,economy,company,total,count,1515
2020,Gyeonggi-do,31,Giheung-gu,31192,Sangha-dong,3119260,economy,company,total,count,1515
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Singal-dong,3119261,economy,company,total,count,2842
2020,Gyeonggi-do,31,Giheung-gu,31192,Singal-dong,3119261,economy,company,total,count,2842
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Yeongdeok 1(il)-dong,3119263,economy,company,total,count,3572
2020,Gyeonggi-do,31,Giheung-gu,31192,Yeongdeok 1(il)-dong,3119263,economy,company,total,count,3572
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Yeongdeok 2(i)-dong,3119264,economy,company,total,count,1902
2020,Gyeonggi-do,31,Giheung-gu,31192,Yeongdeok 2(i)-dong,3119264,economy,company,total,count,1902
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Sanggal-dong,3119265,economy,company,total,count,1081
2020,Gyeonggi-do,31,Giheung-gu,31192,Sanggal-dong,3119265,economy,company,total,count,1081
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Bora-dong,3119266,economy,company,total,count,2595
2020,Gyeonggi-do,31,Giheung-gu,31192,Bora-dong,3119266,economy,company,total,count,2595
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Dongbaek 1(il)-dong,3119267,economy,company,total,count,1466
2020,Gyeonggi-do,31,Giheung-gu,31192,Dongbaek 1(il)-dong,3119267,economy,company,total,count,1466
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Dongbaek 2(i)-dong,3119268,economy,company,total,count,4603
2020,Gyeonggi-do,31,Giheung-gu,31192,Dongbaek 2(i)-dong,3119268,economy,company,total,count,4603
2020,Gyeonggi-do,31,Giheung-gu Yongin-si,31192,Dongbaek 3(sam)-dong,3119269,economy,company,total,count,1009
2020,Gyeonggi-do,31,Giheung-gu,31192,Dongbaek 3(sam)-dong,3119269,economy,company,total,count,1009
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Pungdoekcheon 1(il)-dong,3119351,economy,company,total,count,3223
2020,Gyeonggi-do,31,Suji-gu,31193,Pungdoekcheon 1(il)-dong,3119351,economy,company,total,count,3223
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Pungdoekcheon 2(i)-dong,3119352,economy,company,total,count,1890
2020,Gyeonggi-do,31,Suji-gu,31193,Pungdoekcheon 2(i)-dong,3119352,economy,company,total,count,1890
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Sinbong-dong,3119353,economy,company,total,count,1824
2020,Gyeonggi-do,31,Suji-gu,31193,Sinbong-dong,3119353,economy,company,total,count,1824
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Jukjeon 1(il)-dong,3119354,economy,company,total,count,3418
2020,Gyeonggi-do,31,Suji-gu,31193,Jukjeon 1(il)-dong,3119354,economy,company,total,count,3418
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Jukjeon 2(i)-dong,3119355,economy,company,total,count,1794
2020,Gyeonggi-do,31,Suji-gu,31193,Jukjeon 2(i)-dong,3119355,economy,company,total,count,1794
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Dongcheon-dong,3119356,economy,company,total,count,3999
2020,Gyeonggi-do,31,Suji-gu,31193,Dongcheon-dong,3119356,economy,company,total,count,3999
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Sanghyeon 1(il)-dong,3119357,economy,company,total,count,3006
2020,Gyeonggi-do,31,Suji-gu,31193,Sanghyeon 1(il)-dong,3119357,economy,company,total,count,3006
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Sanghyeon 2(i)-dong,3119358,economy,company,total,count,1596
2020,Gyeonggi-do,31,Suji-gu,31193,Sanghyeon 2(i)-dong,3119358,economy,company,total,count,1596
2020,Gyeonggi-do,31,Suji-gu Yongin-si,31193,Seongbok-dong,3119359,economy,company,total,count,2294
2020,Gyeonggi-do,31,Suji-gu,31193,Seongbok-dong,3119359,economy,company,total,count,2294
2020,Gyeonggi-do,31,Paju-si,31200,Munsan-eup,3120011,economy,company,total,count,4397
2020,Gyeonggi-do,31,Paju-si,31200,Paju-eup,3120012,economy,company,total,count,1883
2020,Gyeonggi-do,31,Paju-si,31200,Beobwon-eup,3120013,economy,company,total,count,1500
2020,Gyeonggi-do,31,Paju-si,31200,Jori-eup,3120015,economy,company,total,count,4170
2020,Gyeonggi-do,31,Paju-si,31200,Jangdan-myeon,3120026,economy,company,total,count,6
2020,Gyeonggi-do,31,Paju-si,31200,Wollong-myeon,3120031,economy,company,total,count,2792
2020,Gyeonggi-do,31,Paju-si,31200,Tanhyeon-myeon,3120032,economy,company,total,count,3925
2020,Gyeonggi-do,31,Paju-si,31200,Gwangtan-myeon,3120035,economy,company,total,count,3294
2020,Gyeonggi-do,31,Paju-si,31200,Papyeong-myeon,3120036,economy,company,total,count,572
2020,Gyeonggi-do,31,Paju-si,31200,Jeokseong-myeon,3120037,economy,company,total,count,1181
2020,Gyeonggi-do,31,Paju-si,31200,Geumchon 2(i)-dong,3120052,economy,company,total,count,2954
2020,Gyeonggi-do,31,Paju-si,31200,Geumchon 1(il)-dong,3120053,economy,company,total,count,5321
2020,Gyeonggi-do,31,Paju-si,31200,Geumchon 3(sam)-dong,3120054,economy,company,total,count,2036
2020,Gyeonggi-do,31,Paju-si,31200,Gyoha-dong,3120055,economy,company,total,count,7562
2020,Gyeonggi-do,31,Paju-si,31200,Unjeong 1(il)-dong,3120056,economy,company,total,count,3693
2020,Gyeonggi-do,31,Paju-si,31200,Unjeong 2(i)-dong,3120057,economy,company,total,count,2996
2020,Gyeonggi-do,31,Paju-si,31200,Unjeong 3(sam)-dong,3120058,economy,company,total,count,5109
2020,Gyeonggi-do,31,Icheon-si,31210,Janghowon-eup,3121011,economy,company,total,count,1727
2020,Gyeonggi-do,31,Icheon-si,31210,Bubal-eup,3121012,economy,company,total,count,3654
2020,Gyeonggi-do,31,Icheon-si,31210,Sindun-myeon,3121031,economy,company,total,count,1890
2020,Gyeonggi-do,31,Icheon-si,31210,Baeksa-myeon,3121032,economy,company,total,count,1177
2020,Gyeonggi-do,31,Icheon-si,31210,Hobeop-myeon,3121033,economy,company,total,count,1559
2020,Gyeonggi-do,31,Icheon-si,31210,Majang-myeon,3121034,economy,company,total,count,2359
2020,Gyeonggi-do,31,Icheon-si,31210,Daewol-myeon,3121035,economy,company,total,count,1257
2020,Gyeonggi-do,31,Icheon-si,31210,Moga-myeon,3121036,economy,company,total,count,902
2020,Gyeonggi-do,31,Icheon-si,31210,Seolseong-myeon,3121037,economy,company,total,count,1553
2020,Gyeonggi-do,31,Icheon-si,31210,Yul-myeon,3121038,economy,company,total,count,731
2020,Gyeonggi-do,31,Icheon-si,31210,Changjeon-dong,3121051,economy,company,total,count,3338
2020,Gyeonggi-do,31,Icheon-si,31210,Jungni-dong,3121052,economy,company,total,count,2586
2020,Gyeonggi-do,31,Icheon-si,31210,Gwango-dong,3121053,economy,company,total,count,1664
2020,Gyeonggi-do,31,Icheon-si,31210,jeungpo-dong,3121054,economy,company,total,count,3325
2020,Gyeonggi-do,31,Anseong-si,31220,Gongdo-eup,3122011,economy,company,total,count,4644
2020,Gyeonggi-do,31,Anseong-si,31220,Bogae-myeon,3122031,economy,company,total,count,817
2020,Gyeonggi-do,31,Anseong-si,31220,Geumgwang-myeon,3122032,economy,company,total,count,619
2020,Gyeonggi-do,31,Anseong-si,31220,Seoun-myeon,3122033,economy,company,total,count,699
2020,Gyeonggi-do,31,Anseong-si,31220,Miyang-myeon,3122034,economy,company,total,count,1412
2020,Gyeonggi-do,31,Anseong-si,31220,Daedeok-myeon,3122035,economy,company,total,count,2114
2020,Gyeonggi-do,31,Anseong-si,31220,Yangseong-myeon,3122036,economy,company,total,count,1621
2020,Gyeonggi-do,31,Anseong-si,31220,Wongok-myeon,3122038,economy,company,total,count,2014
2020,Gyeonggi-do,31,Anseong-si,31220,Iljuk-myeon,3122039,economy,company,total,count,1500
2020,Gyeonggi-do,31,Anseong-si,31220,Juksan-myeon,3122040,economy,company,total,count,1212
2020,Gyeonggi-do,31,Anseong-si,31220,Samjuk-myeon,3122041,economy,company,total,count,1265
2020,Gyeonggi-do,31,Anseong-si,31220,Gosam-myeon,3122042,economy,company,total,count,354
2020,Gyeonggi-do,31,Anseong-si,31220,Anseong 1(il)-dong,3122051,economy,company,total,count,1515
2020,Gyeonggi-do,31,Anseong-si,31220,Anseong 2(i)-dong,3122052,economy,company,total,count,2799
2020,Gyeonggi-do,31,Anseong-si,31220,Anseong 3(sam)-dong,3122053,economy,company,total,count,2303
2020,Gyeonggi-do,31,Gimpo-si,31230,Tongjin-eup,3123011,economy,company,total,count,5704
2020,Gyeonggi-do,31,Gimpo-si,31230,Gochon-eup,3123012,economy,company,total,count,4668
2020,Gyeonggi-do,31,Gimpo-si,31230,Yangchon-eup,3123013,economy,company,total,count,8075
2020,Gyeonggi-do,31,Gimpo-si,31230,Daegot-myeon,3123034,economy,company,total,count,7353
2020,Gyeonggi-do,31,Gimpo-si,31230,Wolgot-myeon,3123035,economy,company,total,count,2389
2020,Gyeonggi-do,31,Gimpo-si,31230,Haseong-myeon,3123036,economy,company,total,count,3055
2020,Gyeonggi-do,31,Gimpo-si,31230,Gimpobon-dong,3123061,economy,company,total,count,4694
2020,Gyeonggi-do,31,Gimpo-si,31230,Sau-dong,3123053,economy,company,total,count,3633
2020,Gyeonggi-do,31,Gimpo-si,31230,Pungmu-dong,3123054,economy,company,total,count,3922
2020,Gyeonggi-do,31,Gimpo-si,31230,Janggi-dong,3123056,economy,company,total,count,3880
2020,Gyeonggi-do,31,Gimpo-si,31230,Gurae-dong,3123063,economy,company,total,count,3575
2020,Gyeonggi-do,31,Gimpo-si,31230,Janggibon-dong,3123062,economy,company,total,count,2377
2020,Gyeonggi-do,31,Gimpo-si,31230,Woonyang-dong,3123060,economy,company,total,count,3254
2020,Gyeonggi-do,31,Gimpo-si,31230,Masan-dong,3123064,economy,company,total,count,1352
2020,Gyeonggi-do,31,Hwaseong-si,31240,Bongdam-eup,3124012,economy,company,total,count,9253
2020,Gyeonggi-do,31,Hwaseong-si,31240,Ujeong-eup,3124013,economy,company,total,count,3076
2020,Gyeonggi-do,31,Hwaseong-si,31240,Hyangnam-eup,3124014,economy,company,total,count,10427
2020,Gyeonggi-do,31,Hwaseong-si,31240,Namyang-eup,3124015,economy,company,total,count,6115
2020,Gyeonggi-do,31,Hwaseong-si,31240,Maesong-myeon,3124031,economy,company,total,count,1042
2020,Gyeonggi-do,31,Hwaseong-si,31240,Bibong-myeon,3124033,economy,company,total,count,2140
2020,Gyeonggi-do,31,Hwaseong-si,31240,Mado-myeon,3124035,economy,company,total,count,3111
2020,Gyeonggi-do,31,Hwaseong-si,31240,Songsan-myeon,3124036,economy,company,total,count,2609
2020,Gyeonggi-do,31,Hwaseong-si,31240,Seosin-myeon,3124037,economy,company,total,count,2111
2020,Gyeonggi-do,31,Hwaseong-si,31240,Paltan-myeon,3124038,economy,company,total,count,8051
2020,Gyeonggi-do,31,Hwaseong-si,31240,Jangan-myeon,3124039,economy,company,total,count,3910
2020,Gyeonggi-do,31,Hwaseong-si,31240,Yanggam-myeon,3124042,economy,company,total,count,2832
2020,Gyeonggi-do,31,Hwaseong-si,31240,Jeongnam-myeon,3124043,economy,company,total,count,6738
2020,Gyeonggi-do,31,Hwaseong-si,31240,Jinan-dong,3124052,economy,company,total,count,4830
2020,Gyeonggi-do,31,Hwaseong-si,31240,Beyngjeom 1(il)-dong,3124053,economy,company,total,count,1928
2020,Gyeonggi-do,31,Hwaseong-si,31240,Beyngjeom 2(i)-dong,3124054,economy,company,total,count,1527
2020,Gyeonggi-do,31,Hwaseong-si,31240,Banwol-dong,3124055,economy,company,total,count,2587
2020,Gyeonggi-do,31,Hwaseong-si,31240,Gibae-dong,3124056,economy,company,total,count,1601
2020,Gyeonggi-do,31,Hwaseong-si,31240,Hwasan-dong,3124057,economy,company,total,count,2936
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 2(i)-dong,3124060,economy,company,total,count,1515
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 1(il)-dong,3124061,economy,company,total,count,5903
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 3(sam)-dong,3124062,economy,company,total,count,2323
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 4(sa)-dong,3124064,economy,company,total,count,1776
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 5(o)-dong,3124065,economy,company,total,count,7453
2020,Gyeonggi-do,31,Hwaseong-si,31240,Saesol-dong,3124067,economy,company,total,count,948
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 7(chil)-dong,3124069,economy,company,total,count,3323
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 6(yuk)-dong,3124070,economy,company,total,count,3831
2020,Gyeonggi-do,31,Hwaseong-si,31240,Dongtan 8(pal)-dong,3124071,economy,company,total,count,1065
2020,Gyeonggi-do,31,Gwangju-si,31250,Chowol-eup,3125012,economy,company,total,count,7168
2020,Gyeonggi-do,31,Gwangju-si,31250,gonjiam-eup,3125014,economy,company,total,count,4676
2020,Gyeonggi-do,31,Gwangju-si,31250,Docheok-myeon,3125034,economy,company,total,count,2544
2020,Gyeonggi-do,31,Gwangju-si,31250,Toechon-myeon,3125035,economy,company,total,count,1825
2020,Gyeonggi-do,31,Gwangju-si,31250,Namjong-myeon,3125036,economy,company,total,count,161
2020,Gyeonggi-do,31,Gwangju-si,31250,Namhansanseong-myeon,3125038,economy,company,total,count,499
2020,Gyeonggi-do,31,Gwangju-si,31250,Gyeongan-dong,3125054,economy,company,total,count,3633
2020,Gyeonggi-do,31,Gwangju-si,31250,Songjeong-dong,3125055,economy,company,total,count,3225
2020,Gyeonggi-do,31,Gwangju-si,31250,Ssangnyeong-dong,3125056,economy,company,total,count,948
2020,Gyeonggi-do,31,Gwangju-si,31250,Tanbeol-dong,3125057,economy,company,total,count,2688
2020,Gyeonggi-do,31,Gwangju-si,31250,Gwangnam 1(il)-dong,3125058,economy,company,total,count,5375
2020,Gyeonggi-do,31,Gwangju-si,31250,Gwangnam 2(i)-dong,3125059,economy,company,total,count,1166
2020,Gyeonggi-do,31,Yangju-si,31260,Baekseok-eup,3126011,economy,company,total,count,3188
2020,Gyeonggi-do,31,Yangju-si,31260,Eunhyeon-myeon,3126031,economy,company,total,count,2642
2020,Gyeonggi-do,31,Yangju-si,31260,Nam-myeon,3126032,economy,company,total,count,1759
2020,Gyeonggi-do,31,Yangju-si,31260,Gwangjeok-myeon,3126033,economy,company,total,count,3512
2020,Gyeonggi-do,31,Yangju-si,31260,Jangheung-myeon,3126034,economy,company,total,count,1613
2020,Gyeonggi-do,31,Yangju-si,31260,Yangju 1(il)-dong,3126051,economy,company,total,count,1235
2020,Gyeonggi-do,31,Yangju-si,31260,Yangju 2(i)-dong,3126052,economy,company,total,count,4555
2020,Gyeonggi-do,31,Yangju-si,31260,Hoecheon 1(il)-dong,3126053,economy,company,total,count,1647
2020,Gyeonggi-do,31,Yangju-si,31260,Hoecheon 2(i)-dong,3126054,economy,company,total,count,2532
2020,Gyeonggi-do,31,Yangju-si,31260,Hoecheon 3(sam)-dong,3126055,economy,company,total,count,1630
2020,Gyeonggi-do,31,Pocheon-si,31270,Sohol-eup,3127011,economy,company,total,count,6790
2020,Gyeonggi-do,31,Pocheon-si,31270,Gunnae-myeon,3127031,economy,company,total,count,2120
2020,Gyeonggi-do,31,Pocheon-si,31270,Naechon-myeon,3127032,economy,company,total,count,1953
2020,Gyeonggi-do,31,Pocheon-si,31270,Gasan-myeon,3127033,economy,company,total,count,4022
2020,Gyeonggi-do,31,Pocheon-si,31270,Sinbuk-myeon,3127034,economy,company,total,count,1621
2020,Gyeonggi-do,31,Pocheon-si,31270,Changsu-myeon,3127035,economy,company,total,count,668
2020,Gyeonggi-do,31,Pocheon-si,31270,Yeongjung-myeon,3127036,economy,company,total,count,2239
2020,Gyeonggi-do,31,Pocheon-si,31270,Ildong-myeon,3127037,economy,company,total,count,1186
2020,Gyeonggi-do,31,Pocheon-si,31270,Idong-myeon,3127038,economy,company,total,count,663
2020,Gyeonggi-do,31,Pocheon-si,31270,Yeongbuk-myeon,3127039,economy,company,total,count,1046
2020,Gyeonggi-do,31,Pocheon-si,31270,Gwanin-myeon,3127040,economy,company,total,count,276
2020,Gyeonggi-do,31,Pocheon-si,31270,Hwahyeon-myeon,3127041,economy,company,total,count,415
2020,Gyeonggi-do,31,Pocheon-si,31270,Pocheon-dong,3127051,economy,company,total,count,2543
2020,Gyeonggi-do,31,Pocheon-si,31270,Seondan-dong,3127052,economy,company,total,count,2569
2020,Gyeonggi-do,31,Yeoju-si,31280,Ganam-eup,3128011,economy,company,total,count,2332
2020,Gyeonggi-do,31,Yeoju-si,31280,Jeomdong-myeon,3128031,economy,company,total,count,626
2020,Gyeonggi-do,31,Yeoju-si,31280,Heungcheon-myeon,3128033,economy,company,total,count,837
2020,Gyeonggi-do,31,Yeoju-si,31280,Geumsa-myeon,3128034,economy,company,total,count,322
2020,Gyeonggi-do,31,Yeoju-si,31280,Sanbuk-myeon,3128035,economy,company,total,count,349
2020,Gyeonggi-do,31,Yeoju-si,31280,Daesin-myeon,3128036,economy,company,total,count,1582
2020,Gyeonggi-do,31,Yeoju-si,31280,Bungnae-myeon,3128037,economy,company,total,count,2050
2020,Gyeonggi-do,31,Yeoju-si,31280,Gangcheon-myeon,3128038,economy,company,total,count,493
2020,Gyeonggi-do,31,Yeoju-si,31280,Yeoheung-dong,3128051,economy,company,total,count,4544
2020,Gyeonggi-do,31,Yeoju-si,31280,Jungang-dong,3128052,economy,company,total,count,2437
2020,Gyeonggi-do,31,Yeoju-si,31280,Ohak-dong,3128053,economy,company,total,count,1612
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Yeoncheon-eup,3135011,economy,company,total,count,3326
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Jeongok-eup,3135012,economy,company,total,count,2571
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Gunnam-myeon,3135031,economy,company,total,count,395
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Cheongsan-myeon,3135032,economy,company,total,count,503
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Baekhak-myeon,3135033,economy,company,total,count,371
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Misan-myeon,3135034,economy,company,total,count,251
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Wangjing-myeon,3135035,economy,company,total,count,114
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Sinseo-myeon,3135036,economy,company,total,count,1133
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Jung-myeon,3135037,economy,company,total,count,15
2020,Gyeonggi-do,31,Yeoncheon-gun,31350,Jangnam-myeon,3135038,economy,company,total,count,67
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Gapyeong-eup,3137011,economy,company,total,count,2745
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Seorak-myeon,3137031,economy,company,total,count,1405
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Cheongpyeong-myeon,3137032,economy,company,total,count,2061
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Sang-myeon,3137033,economy,company,total,count,885
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Jojong-myeon,3137036,economy,company,total,count,1073
2020,Gyeonggi-do,31,Gapyeong-gun,31370,Buk-myeon,3137035,economy,company,total,count,747
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Yangpyeong-eup,3138011,economy,company,total,count,4379
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Gangsang-myeon,3138031,economy,company,total,count,801
2020,Gyeonggi-do,31,Yangpyeong-gun,31380,Gangha-myeon,3138032,economy,company,total,count,480
