"year","sggcd","type","class1","class2","unit","value"
2010,"BVXX131","migration","marital","total","count",379
2010,"BVXX132","migration","marital","total","count",99
2010,"BVXX133","migration","marital","total","count",162
2010,"BVXX134","migration","marital","total","count",177
2010,"BVXX135","migration","marital","total","count",155
2010,"BVXX136","migration","marital","total","count",99
2010,"BVXX137","migration","marital","total","count",94
2010,"BVXX138","migration","marital","total","count",124
2010,"BVXX139","migration","marital","total","count",698
2010,"BVXX140","migration","marital","total","count",89
2010,"BVXX141","migration","marital","total","count",183
2010,"BVXX142","migration","marital","total","count",156
2010,"BVXX143","migration","marital","total","count",589
2010,"BVXX144","migration","marital","total","count",109
2010,"BVXX145","migration","marital","total","count",136
2010,"BVXX146","migration","marital","total","count",256
2010,"BVXX147","migration","marital","total","count",69
2010,"BVXX148","migration","marital","total","count",166
2010,"BVXX097","migration","marital","total","count",747
2010,"BVXX098","migration","marital","total","count",668
2010,"BVXX099","migration","marital","total","count",1298
2010,"BVXX129","migration","marital","total","count",657
2010,"BVXX084","migration","marital","total","count",382
2010,"BVXX085","migration","marital","total","count",1070
2010,"BVXX086","migration","marital","total","count",634
2010,"BVXX087","migration","marital","total","count",575
2010,"BVXX088","migration","marital","total","count",79
2010,"BVXX089","migration","marital","total","count",904
2010,"BVXX090","migration","marital","total","count",883
2010,"BVXX091","migration","marital","total","count",478
2010,"BVXX092","migration","marital","total","count",817
2010,"BVXX093","migration","marital","total","count",771
2010,"BVXX094","migration","marital","total","count",1420
2010,"BVXX095","migration","marital","total","count",459
2010,"BVXX100","migration","marital","total","count",572
2010,"BVXX101","migration","marital","total","count",1166
2010,"BVXX102","migration","marital","total","count",896
2010,"BVXX103","migration","marital","total","count",1030
2010,"BVXX104","migration","marital","total","count",427
2010,"BVXX105","migration","marital","total","count",750
2010,"BVXX106","migration","marital","total","count",1241
2010,"BVXX107","migration","marital","total","count",2035
2010,"BVXX108","migration","marital","total","count",3042
2010,"BVXX109","migration","marital","total","count",1345
2010,"BVXX110","migration","marital","total","count",670
2010,"BVXX111","migration","marital","total","count",510
2010,"BVXX112","migration","marital","total","count",741
2010,"BVXX113","migration","marital","total","count",708
2010,"BVXX114","migration","marital","total","count",301
2010,"BVXX115","migration","marital","total","count",326
2010,"BVXX116","migration","marital","total","count",178
2010,"BVXX117","migration","marital","total","count",772
2010,"BVXX118","migration","marital","total","count",674
2010,"BVXX119","migration","marital","total","count",372
2010,"BVXX120","migration","marital","total","count",729
2010,"BVXX121","migration","marital","total","count",299
2010,"BVXX122","migration","marital","total","count",1167
2010,"BVXX123","migration","marital","total","count",643
2010,"BVXX124","migration","marital","total","count",1106
2010,"BVXX125","migration","marital","total","count",1587
2010,"BVXX126","migration","marital","total","count",831
2010,"BVXX127","migration","marital","total","count",400
2010,"BVXX128","migration","marital","total","count",1181
2010,"BVXX258","migration","marital","total","count",19
2010,"BVXX247","migration","marital","total","count",732
2010,"BVXX248","migration","marital","total","count",216
2010,"BVXX249","migration","marital","total","count",236
2010,"BVXX250","migration","marital","total","count",1185
2010,"BVXX251","migration","marital","total","count",185
2010,"BVXX252","migration","marital","total","count",334
2010,"BVXX253","migration","marital","total","count",322
2010,"BVXX254","migration","marital","total","count",148
2010,"BVXX255","migration","marital","total","count",671
2010,"BVXX256","migration","marital","total","count",127
2010,"BVXX257","migration","marital","total","count",777
2010,"BVXX258","migration","marital","total","count",226
2010,"BVXX259","migration","marital","total","count",416
2010,"BVXX260","migration","marital","total","count",528
2010,"BVXX261","migration","marital","total","count",428
2010,"BVXX262","migration","marital","total","count",581
2010,"BVXX263","migration","marital","total","count",353
2010,"BVXX264","migration","marital","total","count",529
2010,"BVXX265","migration","marital","total","count",196
2010,"BVXX266","migration","marital","total","count",307
2010,"BVXX267","migration","marital","total","count",179
2010,"BVXX268","migration","marital","total","count",183
2010,"BVXX222","migration","marital","total","count",548
2010,"BVXX223","migration","marital","total","count",747
2010,"BVXX224","migration","marital","total","count",141
2010,"BVXX225","migration","marital","total","count",730
2010,"BVXX226","migration","marital","total","count",87
2010,"BVXX227","migration","marital","total","count",392
2010,"BVXX228","migration","marital","total","count",210
2010,"BVXX229","migration","marital","total","count",147
2010,"BVXX230","migration","marital","total","count",406
2010,"BVXX231","migration","marital","total","count",174
2010,"BVXX232","migration","marital","total","count",446
2010,"BVXX233","migration","marital","total","count",128
2010,"BVXX234","migration","marital","total","count",94
2010,"BVXX235","migration","marital","total","count",304
2010,"BVXX236","migration","marital","total","count",301
2010,"BVXX237","migration","marital","total","count",243
2010,"BVXX238","migration","marital","total","count",10
2010,"BVXX239","migration","marital","total","count",124
2010,"BVXX240","migration","marital","total","count",198
2010,"BVXX241","migration","marital","total","count",165
2010,"BVXX242","migration","marital","total","count",99
2010,"BVXX243","migration","marital","total","count",285
2010,"BVXX244","migration","marital","total","count",526
2010,"BVXX245","migration","marital","total","count",487
2010,"BVXX065","migration","marital","total","count",907
2010,"BVXX066","migration","marital","total","count",361
2010,"BVXX067","migration","marital","total","count",166
2010,"BVXX068","migration","marital","total","count",924
2010,"BVXX069","migration","marital","total","count",502
2010,"BVXX045","migration","marital","total","count",299
2010,"BVXX046","migration","marital","total","count",1094
2010,"BVXX047","migration","marital","total","count",426
2010,"BVXX048","migration","marital","total","count",651
2010,"BVXX049","migration","marital","total","count",671
2010,"BVXX050","migration","marital","total","count",477
2010,"BVXX051","migration","marital","total","count",410
2010,"BVXX052","migration","marital","total","count",149
2010,"BVXX071","migration","marital","total","count",572
2010,"BVXX072","migration","marital","total","count",736
2010,"BVXX073","migration","marital","total","count",817
2010,"BVXX074","migration","marital","total","count",492
2010,"BVXX075","migration","marital","total","count",653
2010,"BVXX028","migration","marital","total","count",156
2010,"BVXX029","migration","marital","total","count",373
2010,"BVXX030","migration","marital","total","count",207
2010,"BVXX031","migration","marital","total","count",501
2010,"BVXX032","migration","marital","total","count",256
2010,"BVXX033","migration","marital","total","count",329
2010,"BVXX034","migration","marital","total","count",690
2010,"BVXX035","migration","marital","total","count",548
2010,"BVXX036","migration","marital","total","count",581
2010,"BVXX037","migration","marital","total","count",724
2010,"BVXX038","migration","marital","total","count",253
2010,"BVXX039","migration","marital","total","count",309
2010,"BVXX040","migration","marital","total","count",304
2010,"BVXX041","migration","marital","total","count",347
2010,"BVXX042","migration","marital","total","count",130
2010,"BVXX043","migration","marital","total","count",667
2010,"BVXX002","migration","marital","total","count",744
2010,"BVXX003","migration","marital","total","count",1268
2010,"BVXX004","migration","marital","total","count",1081
2010,"BVXX005","migration","marital","total","count",1484
2010,"BVXX006","migration","marital","total","count",1985
2010,"BVXX007","migration","marital","total","count",1355
2010,"BVXX008","migration","marital","total","count",2546
2010,"BVXX009","migration","marital","total","count",1766
2010,"BVXX010","migration","marital","total","count",1148
2010,"BVXX011","migration","marital","total","count",816
2010,"BVXX012","migration","marital","total","count",1331
2010,"BVXX013","migration","marital","total","count",1106
2010,"BVXX014","migration","marital","total","count",965
2010,"BVXX015","migration","marital","total","count",804
2010,"BVXX016","migration","marital","total","count",540
2010,"BVXX017","migration","marital","total","count",1032
2010,"BVXX018","migration","marital","total","count",1234
2010,"BVXX019","migration","marital","total","count",1353
2010,"BVXX020","migration","marital","total","count",1139
2010,"BVXX021","migration","marital","total","count",3069
2010,"BVXX022","migration","marital","total","count",1162
2010,"BVXX023","migration","marital","total","count",1264
2010,"BVXX024","migration","marital","total","count",709
2010,"BVXX025","migration","marital","total","count",674
2010,"BVXX026","migration","marital","total","count",1338
2010,"BVXX077","migration","marital","total","count",649
2010,"BVXX078","migration","marital","total","count",394
2010,"BVXX079","migration","marital","total","count",367
2010,"BVXX080","migration","marital","total","count",622
2010,"BVXX081","migration","marital","total","count",579
2010,"BVXX054","migration","marital","total","count",185
2010,"BVXX055","migration","marital","total","count",886
2010,"BVXX056","migration","marital","total","count",1300
2010,"BVXX057","migration","marital","total","count",1410
2010,"BVXX058","migration","marital","total","count",241
2010,"BVXX059","migration","marital","total","count",1691
2010,"BVXX060","migration","marital","total","count",1164
2010,"BVXX061","migration","marital","total","count",592
2010,"BVXX062","migration","marital","total","count",24
2010,"BVXX063","migration","marital","total","count",454
2010,"BVXX199","migration","marital","total","count",162
2010,"BVXX200","migration","marital","total","count",285
2010,"BVXX201","migration","marital","total","count",152
2010,"BVXX202","migration","marital","total","count",433
2010,"BVXX203","migration","marital","total","count",134
2010,"BVXX204","migration","marital","total","count",398
2010,"BVXX205","migration","marital","total","count",211
2010,"BVXX206","migration","marital","total","count",648
2010,"BVXX207","migration","marital","total","count",286
2010,"BVXX208","migration","marital","total","count",209
2010,"BVXX209","migration","marital","total","count",682
2010,"BVXX210","migration","marital","total","count",199
2010,"BVXX211","migration","marital","total","count",721
2010,"BVXX212","migration","marital","total","count",223
2010,"BVXX213","migration","marital","total","count",296
2010,"BVXX214","migration","marital","total","count",183
2010,"BVXX215","migration","marital","total","count",252
2010,"BVXX216","migration","marital","total","count",180
2010,"BVXX217","migration","marital","total","count",160
2010,"BVXX218","migration","marital","total","count",160
2010,"BVXX219","migration","marital","total","count",336
2010,"BVXX220","migration","marital","total","count",347
2010,"BVXX183","migration","marital","total","count",289
2010,"BVXX184","migration","marital","total","count",755
2010,"BVXX185","migration","marital","total","count",371
2010,"BVXX186","migration","marital","total","count",335
2010,"BVXX187","migration","marital","total","count",114
2010,"BVXX188","migration","marital","total","count",231
2010,"BVXX189","migration","marital","total","count",197
2010,"BVXX190","migration","marital","total","count",391
2010,"BVXX191","migration","marital","total","count",1048
2010,"BVXX192","migration","marital","total","count",151
2010,"BVXX193","migration","marital","total","count",137
2010,"BVXX194","migration","marital","total","count",598
2010,"BVXX195","migration","marital","total","count",586
2010,"BVXX196","migration","marital","total","count",433
2010,"BVXX197","migration","marital","total","count",164
2010,"BVXX270","migration","marital","total","count",461
2010,"BVXX271","migration","marital","total","count",1024
2010,"BVXX164","migration","marital","total","count",55
2010,"BVXX165","migration","marital","total","count",492
2010,"BVXX166","migration","marital","total","count",338
2010,"BVXX167","migration","marital","total","count",462
2010,"BVXX168","migration","marital","total","count",582
2010,"BVXX170","migration","marital","total","count",355
2010,"BVXX171","migration","marital","total","count",358
2010,"BVXX172","migration","marital","total","count",509
2010,"BVXX173","migration","marital","total","count",163
2010,"BVXX174","migration","marital","total","count",932
2010,"BVXX175","migration","marital","total","count",282
2010,"BVXX176","migration","marital","total","count",285
2010,"BVXX177","migration","marital","total","count",764
2010,"BVXX178","migration","marital","total","count",794
2010,"BVXX179","migration","marital","total","count",158
2010,"BVXX180","migration","marital","total","count",193
2010,"BVXX181","migration","marital","total","count",289
2010,"BVXX150","migration","marital","total","count",142
2010,"BVXX151","migration","marital","total","count",133
2010,"BVXX152","migration","marital","total","count",183
2010,"BVXX153","migration","marital","total","count",194
2010,"BVXX154","migration","marital","total","count",249
2010,"BVXX155","migration","marital","total","count",453
2010,"BVXX156","migration","marital","total","count",364
2010,"BVXX157","migration","marital","total","count",126
2010,"BVXX158","migration","marital","total","count",327
2010,"BVXX159","migration","marital","total","count",538
2010,"BVXX160","migration","marital","total","count",442
2010,"BVXX161","migration","marital","total","count",724
2010,"BVXX162","migration","marital","total","count",522
2015,"BVXX131","migration","marital","total","count",419
2015,"BVXX132","migration","marital","total","count",69
2015,"BVXX133","migration","marital","total","count",184
2015,"BVXX134","migration","marital","total","count",210
2015,"BVXX135","migration","marital","total","count",150
2015,"BVXX136","migration","marital","total","count",111
2015,"BVXX137","migration","marital","total","count",96
2015,"BVXX138","migration","marital","total","count",116
2015,"BVXX139","migration","marital","total","count",663
2015,"BVXX140","migration","marital","total","count",87
2015,"BVXX141","migration","marital","total","count",142
2015,"BVXX142","migration","marital","total","count",145
2015,"BVXX143","migration","marital","total","count",621
2015,"BVXX144","migration","marital","total","count",124
2015,"BVXX145","migration","marital","total","count",124
2015,"BVXX146","migration","marital","total","count",202
2015,"BVXX147","migration","marital","total","count",77
2015,"BVXX148","migration","marital","total","count",144
2015,"BVXX00102","migration","marital","total","count",1
2015,"BVXX097","migration","marital","total","count",828
2015,"BVXX098","migration","marital","total","count",713
2015,"BVXX099","migration","marital","total","count",1495
2015,"BVXX129","migration","marital","total","count",0
2015,"BVXX084","migration","marital","total","count",394
2015,"BVXX085","migration","marital","total","count",1110
2015,"BVXX086","migration","marital","total","count",682
2015,"BVXX087","migration","marital","total","count",587
2015,"BVXX088","migration","marital","total","count",91
2015,"BVXX089","migration","marital","total","count",945
2015,"BVXX090","migration","marital","total","count",1108
2015,"BVXX091","migration","marital","total","count",428
2015,"BVXX092","migration","marital","total","count",891
2015,"BVXX093","migration","marital","total","count",1190
2015,"BVXX094","migration","marital","total","count",1536
2015,"BVXX095","migration","marital","total","count",476
2015,"BVXX096","migration","marital","total","count",1
2015,"BVXX100","migration","marital","total","count",662
2015,"BVXX101","migration","marital","total","count",967
2015,"BVXX102","migration","marital","total","count",783
2015,"BVXX103","migration","marital","total","count",1188
2015,"BVXX104","migration","marital","total","count",565
2015,"BVXX105","migration","marital","total","count",738
2015,"BVXX106","migration","marital","total","count",1165
2015,"BVXX107","migration","marital","total","count",2685
2015,"BVXX108","migration","marital","total","count",3356
2015,"BVXX109","migration","marital","total","count",1605
2015,"BVXX110","migration","marital","total","count",711
2015,"BVXX111","migration","marital","total","count",601
2015,"BVXX112","migration","marital","total","count",652
2015,"BVXX113","migration","marital","total","count",785
2015,"BVXX114","migration","marital","total","count",304
2015,"BVXX115","migration","marital","total","count",0
2015,"BVXX1151","migration","marital","total","count",332
2015,"BVXX116","migration","marital","total","count",150
2015,"BVXX117","migration","marital","total","count",951
2015,"BVXX118","migration","marital","total","count",763
2015,"BVXX119","migration","marital","total","count",405
2015,"BVXX120","migration","marital","total","count",739
2015,"BVXX121","migration","marital","total","count",331
2015,"BVXX122","migration","marital","total","count",1051
2015,"BVXX123","migration","marital","total","count",664
2015,"BVXX124","migration","marital","total","count",1346
2015,"BVXX125","migration","marital","total","count",2047
2015,"BVXX126","migration","marital","total","count",794
2015,"BVXX127","migration","marital","total","count",363
2015,"BVXX128","migration","marital","total","count",2224
2015,"BVXX258","migration","marital","total","count",0
2015,"BVXX247","migration","marital","total","count",925
2015,"BVXX248","migration","marital","total","count",162
2015,"BVXX249","migration","marital","total","count",244
2015,"BVXX250","migration","marital","total","count",1604
2015,"BVXX251","migration","marital","total","count",126
2015,"BVXX252","migration","marital","total","count",309
2015,"BVXX253","migration","marital","total","count",351
2015,"BVXX254","migration","marital","total","count",111
2015,"BVXX255","migration","marital","total","count",895
2015,"BVXX256","migration","marital","total","count",104
2015,"BVXX257","migration","marital","total","count",768
2015,"BVXX258","migration","marital","total","count",226
2015,"BVXX259","migration","marital","total","count",418
2015,"BVXX260","migration","marital","total","count",540
2015,"BVXX261","migration","marital","total","count",504
2015,"BVXX262","migration","marital","total","count",725
2015,"BVXX263","migration","marital","total","count",522
2015,"BVXX264","migration","marital","total","count",506
2015,"BVXX265","migration","marital","total","count",186
2015,"BVXX266","migration","marital","total","count",293
2015,"BVXX267","migration","marital","total","count",154
2015,"BVXX268","migration","marital","total","count",153
2015,"BVXX222","migration","marital","total","count",725
2015,"BVXX223","migration","marital","total","count",862
2015,"BVXX224","migration","marital","total","count",142
2015,"BVXX225","migration","marital","total","count",994
2015,"BVXX226","migration","marital","total","count",77
2015,"BVXX227","migration","marital","total","count",351
2015,"BVXX228","migration","marital","total","count",205
2015,"BVXX229","migration","marital","total","count",137
2015,"BVXX230","migration","marital","total","count",335
2015,"BVXX231","migration","marital","total","count",184
2015,"BVXX232","migration","marital","total","count",430
2015,"BVXX233","migration","marital","total","count",139
2015,"BVXX234","migration","marital","total","count",98
2015,"BVXX235","migration","marital","total","count",286
2015,"BVXX236","migration","marital","total","count",344
2015,"BVXX237","migration","marital","total","count",172
2015,"BVXX238","migration","marital","total","count",15
2015,"BVXX239","migration","marital","total","count",130
2015,"BVXX240","migration","marital","total","count",185
2015,"BVXX241","migration","marital","total","count",145
2015,"BVXX242","migration","marital","total","count",105
2015,"BVXX243","migration","marital","total","count",468
2015,"BVXX244","migration","marital","total","count",587
2015,"BVXX245","migration","marital","total","count",532
2015,"BVXX065","migration","marital","total","count",1285
2015,"BVXX066","migration","marital","total","count",421
2015,"BVXX067","migration","marital","total","count",173
2015,"BVXX068","migration","marital","total","count",929
2015,"BVXX069","migration","marital","total","count",501
2015,"BVXX045","migration","marital","total","count",319
2015,"BVXX046","migration","marital","total","count",1325
2015,"BVXX047","migration","marital","total","count",550
2015,"BVXX048","migration","marital","total","count",650
2015,"BVXX049","migration","marital","total","count",767
2015,"BVXX050","migration","marital","total","count",660
2015,"BVXX051","migration","marital","total","count",467
2015,"BVXX052","migration","marital","total","count",157
2015,"BVXX071","migration","marital","total","count",636
2015,"BVXX072","migration","marital","total","count",721
2015,"BVXX073","migration","marital","total","count",892
2015,"BVXX074","migration","marital","total","count",606
2015,"BVXX075","migration","marital","total","count",646
2015,"BVXX028","migration","marital","total","count",243
2015,"BVXX029","migration","marital","total","count",395
2015,"BVXX030","migration","marital","total","count",374
2015,"BVXX031","migration","marital","total","count",512
2015,"BVXX032","migration","marital","total","count",258
2015,"BVXX033","migration","marital","total","count",324
2015,"BVXX034","migration","marital","total","count",716
2015,"BVXX035","migration","marital","total","count",471
2015,"BVXX036","migration","marital","total","count",720
2015,"BVXX037","migration","marital","total","count",830
2015,"BVXX038","migration","marital","total","count",236
2015,"BVXX039","migration","marital","total","count",350
2015,"BVXX040","migration","marital","total","count",297
2015,"BVXX041","migration","marital","total","count",323
2015,"BVXX042","migration","marital","total","count",138
2015,"BVXX043","migration","marital","total","count",744
2015,"BVXX002","migration","marital","total","count",782
2015,"BVXX003","migration","marital","total","count",943
2015,"BVXX004","migration","marital","total","count",920
2015,"BVXX005","migration","marital","total","count",1460
2015,"BVXX006","migration","marital","total","count",1717
2015,"BVXX007","migration","marital","total","count",1112
2015,"BVXX008","migration","marital","total","count",2391
2015,"BVXX009","migration","marital","total","count",1541
2015,"BVXX010","migration","marital","total","count",955
2015,"BVXX011","migration","marital","total","count",630
2015,"BVXX012","migration","marital","total","count",1162
2015,"BVXX013","migration","marital","total","count",976
2015,"BVXX014","migration","marital","total","count",1024
2015,"BVXX015","migration","marital","total","count",760
2015,"BVXX016","migration","marital","total","count",618
2015,"BVXX017","migration","marital","total","count",877
2015,"BVXX018","migration","marital","total","count",1087
2015,"BVXX019","migration","marital","total","count",1122
2015,"BVXX020","migration","marital","total","count",1039
2015,"BVXX021","migration","marital","total","count",2482
2015,"BVXX022","migration","marital","total","count",1144
2015,"BVXX023","migration","marital","total","count",1214
2015,"BVXX024","migration","marital","total","count",607
2015,"BVXX025","migration","marital","total","count",532
2015,"BVXX026","migration","marital","total","count",1145
2015,"BVXX082","migration","marital","total","count",524
2015,"BVXX077","migration","marital","total","count",787
2015,"BVXX078","migration","marital","total","count",562
2015,"BVXX079","migration","marital","total","count",487
2015,"BVXX080","migration","marital","total","count",780
2015,"BVXX081","migration","marital","total","count",626
2015,"BVXX054","migration","marital","total","count",176
2015,"BVXX055","migration","marital","total","count",915
2015,"BVXX056","migration","marital","total","count",1315
2015,"BVXX057","migration","marital","total","count",1653
2015,"BVXX058","migration","marital","total","count",196
2015,"BVXX059","migration","marital","total","count",1916
2015,"BVXX060","migration","marital","total","count",1561
2015,"BVXX061","migration","marital","total","count",794
2015,"BVXX062","migration","marital","total","count",34
2015,"BVXX063","migration","marital","total","count",566
2015,"BVXX199","migration","marital","total","count",151
2015,"BVXX200","migration","marital","total","count",219
2015,"BVXX201","migration","marital","total","count",125
2015,"BVXX202","migration","marital","total","count",511
2015,"BVXX203","migration","marital","total","count",116
2015,"BVXX204","migration","marital","total","count",397
2015,"BVXX205","migration","marital","total","count",182
2015,"BVXX206","migration","marital","total","count",685
2015,"BVXX207","migration","marital","total","count",301
2015,"BVXX208","migration","marital","total","count",172
2015,"BVXX209","migration","marital","total","count",638
2015,"BVXX210","migration","marital","total","count",178
2015,"BVXX211","migration","marital","total","count",856
2015,"BVXX212","migration","marital","total","count",222
2015,"BVXX213","migration","marital","total","count",383
2015,"BVXX214","migration","marital","total","count",219
2015,"BVXX215","migration","marital","total","count",226
2015,"BVXX216","migration","marital","total","count",194
2015,"BVXX217","migration","marital","total","count",146
2015,"BVXX218","migration","marital","total","count",164
2015,"BVXX219","migration","marital","total","count",357
2015,"BVXX220","migration","marital","total","count",295
2015,"BVXX183","migration","marital","total","count",293
2015,"BVXX184","migration","marital","total","count",923
2015,"BVXX185","migration","marital","total","count",350
2015,"BVXX186","migration","marital","total","count",358
2015,"BVXX187","migration","marital","total","count",115
2015,"BVXX188","migration","marital","total","count",238
2015,"BVXX189","migration","marital","total","count",157
2015,"BVXX190","migration","marital","total","count",379
2015,"BVXX191","migration","marital","total","count",971
2015,"BVXX192","migration","marital","total","count",132
2015,"BVXX193","migration","marital","total","count",134
2015,"BVXX194","migration","marital","total","count",632
2015,"BVXX195","migration","marital","total","count",700
2015,"BVXX196","migration","marital","total","count",445
2015,"BVXX197","migration","marital","total","count",128
2015,"BVXX270","migration","marital","total","count",655
2015,"BVXX271","migration","marital","total","count",1516
2015,"BVXX164","migration","marital","total","count",62
2015,"BVXX165","migration","marital","total","count",436
2015,"BVXX166","migration","marital","total","count",316
2015,"BVXX167","migration","marital","total","count",502
2015,"BVXX169","migration","marital","total","count",726
2015,"BVXX170","migration","marital","total","count",371
2015,"BVXX171","migration","marital","total","count",351
2015,"BVXX172","migration","marital","total","count",620
2015,"BVXX173","migration","marital","total","count",199
2015,"BVXX174","migration","marital","total","count",1252
2015,"BVXX175","migration","marital","total","count",0
2015,"BVXX176","migration","marital","total","count",329
2015,"BVXX177","migration","marital","total","count",970
2015,"BVXX178","migration","marital","total","count",1077
2015,"BVXX179","migration","marital","total","count",153
2015,"BVXX180","migration","marital","total","count",229
2015,"BVXX181","migration","marital","total","count",303
2015,"BVXX150","migration","marital","total","count",141
2015,"BVXX151","migration","marital","total","count",90
2015,"BVXX152","migration","marital","total","count",146
2015,"BVXX153","migration","marital","total","count",179
2015,"BVXX154","migration","marital","total","count",207
2015,"BVXX155","migration","marital","total","count",573
2015,"BVXX156","migration","marital","total","count",367
2015,"BVXX157","migration","marital","total","count",173
2015,"BVXX158","migration","marital","total","count",405
2015,"BVXX159","migration","marital","total","count",28
2015,"BVXX160","migration","marital","total","count",356
2015,"BVXX160","migration","marital","total","count",402
2015,"BVXX160","migration","marital","total","count",501
2015,"BVXX161","migration","marital","total","count",607
2015,"BVXX162","migration","marital","total","count",609
2015,"BVXX0272","migration","marital","total","count",0
2020,"BVXX131","migration","marital","total","count",462
2020,"BVXX132","migration","marital","total","count",68
2020,"BVXX133","migration","marital","total","count",229
2020,"BVXX134","migration","marital","total","count",172
2020,"BVXX135","migration","marital","total","count",205
2020,"BVXX136","migration","marital","total","count",93
2020,"BVXX137","migration","marital","total","count",90
2020,"BVXX138","migration","marital","total","count",102
2020,"BVXX139","migration","marital","total","count",789
2020,"BVXX140","migration","marital","total","count",75
2020,"BVXX141","migration","marital","total","count",138
2020,"BVXX142","migration","marital","total","count",119
2020,"BVXX143","migration","marital","total","count",652
2020,"BVXX144","migration","marital","total","count",106
2020,"BVXX145","migration","marital","total","count",139
2020,"BVXX146","migration","marital","total","count",196
2020,"BVXX147","migration","marital","total","count",82
2020,"BVXX148","migration","marital","total","count",146
2020,"BVXX084","migration","marital","total","count",427
2020,"BVXX085","migration","marital","total","count",1235
2020,"BVXX086","migration","marital","total","count",788
2020,"BVXX087","migration","marital","total","count",713
2020,"BVXX088","migration","marital","total","count",64
2020,"BVXX089","migration","marital","total","count",842
2020,"BVXX090","migration","marital","total","count",1508
2020,"BVXX091","migration","marital","total","count",432
2020,"BVXX092","migration","marital","total","count",1055
2020,"BVXX093","migration","marital","total","count",1939
2020,"BVXX094","migration","marital","total","count",1805
2020,"BVXX095","migration","marital","total","count",478
2020,"BVXX096","migration","marital","total","count",3764
2020,"BVXX100","migration","marital","total","count",704
2020,"BVXX101","migration","marital","total","count",966
2020,"BVXX102","migration","marital","total","count",713
2020,"BVXX103","migration","marital","total","count",1473
2020,"BVXX104","migration","marital","total","count",707
2020,"BVXX105","migration","marital","total","count",745
2020,"BVXX106","migration","marital","total","count",1118
2020,"BVXX107","migration","marital","total","count",3785
2020,"BVXX108","migration","marital","total","count",3269
2020,"BVXX109","migration","marital","total","count",1700
2020,"BVXX110","migration","marital","total","count",946
2020,"BVXX111","migration","marital","total","count",468
2020,"BVXX112","migration","marital","total","count",689
2020,"BVXX113","migration","marital","total","count",927
2020,"BVXX114","migration","marital","total","count",336
2020,"BVXX1151","migration","marital","total","count",414
2020,"BVXX116","migration","marital","total","count",128
2020,"BVXX117","migration","marital","total","count",1438
2020,"BVXX118","migration","marital","total","count",969
2020,"BVXX119","migration","marital","total","count",494
2020,"BVXX120","migration","marital","total","count",997
2020,"BVXX121","migration","marital","total","count",332
2020,"BVXX122","migration","marital","total","count",1201
2020,"BVXX123","migration","marital","total","count",804
2020,"BVXX124","migration","marital","total","count",1638
2020,"BVXX125","migration","marital","total","count",3002
2020,"BVXX126","migration","marital","total","count",846
2020,"BVXX127","migration","marital","total","count",572
2020,"BVXX128","migration","marital","total","count",3751
2020,"BVXX247","migration","marital","total","count",934
2020,"BVXX248","migration","marital","total","count",181
2020,"BVXX249","migration","marital","total","count",201
2020,"BVXX250","migration","marital","total","count",2098
2020,"BVXX251","migration","marital","total","count",96
2020,"BVXX252","migration","marital","total","count",319
2020,"BVXX253","migration","marital","total","count",374
2020,"BVXX254","migration","marital","total","count",100
2020,"BVXX255","migration","marital","total","count",1166
2020,"BVXX256","migration","marital","total","count",92
2020,"BVXX257","migration","marital","total","count",917
2020,"BVXX258","migration","marital","total","count",251
2020,"BVXX259","migration","marital","total","count",421
2020,"BVXX260","migration","marital","total","count",466
2020,"BVXX261","migration","marital","total","count",583
2020,"BVXX262","migration","marital","total","count",788
2020,"BVXX263","migration","marital","total","count",706
2020,"BVXX264","migration","marital","total","count",429
2020,"BVXX265","migration","marital","total","count",140
2020,"BVXX266","migration","marital","total","count",322
2020,"BVXX267","migration","marital","total","count",135
2020,"BVXX268","migration","marital","total","count",146
2020,"BVXX222","migration","marital","total","count",841
2020,"BVXX223","migration","marital","total","count",1034
2020,"BVXX224","migration","marital","total","count",123
2020,"BVXX225","migration","marital","total","count",1105
2020,"BVXX226","migration","marital","total","count",78
2020,"BVXX227","migration","marital","total","count",377
2020,"BVXX228","migration","marital","total","count",191
2020,"BVXX229","migration","marital","total","count",148
2020,"BVXX230","migration","marital","total","count",318
2020,"BVXX231","migration","marital","total","count",174
2020,"BVXX232","migration","marital","total","count",407
2020,"BVXX233","migration","marital","total","count",118
2020,"BVXX234","migration","marital","total","count",94
2020,"BVXX235","migration","marital","total","count",277
2020,"BVXX236","migration","marital","total","count",390
2020,"BVXX237","migration","marital","total","count",197
2020,"BVXX238","migration","marital","total","count",11
2020,"BVXX239","migration","marital","total","count",121
2020,"BVXX240","migration","marital","total","count",161
2020,"BVXX241","migration","marital","total","count",122
2020,"BVXX242","migration","marital","total","count",92
2020,"BVXX243","migration","marital","total","count",541
2020,"BVXX244","migration","marital","total","count",609
2020,"BVXX245","migration","marital","total","count",528
2020,"BVXX065","migration","marital","total","count",1670
2020,"BVXX066","migration","marital","total","count",423
2020,"BVXX067","migration","marital","total","count",146
2020,"BVXX068","migration","marital","total","count",992
2020,"BVXX069","migration","marital","total","count",501
2020,"BVXX045","migration","marital","total","count",293
2020,"BVXX046","migration","marital","total","count",1439
2020,"BVXX047","migration","marital","total","count",963
2020,"BVXX048","migration","marital","total","count",755
2020,"BVXX049","migration","marital","total","count",883
2020,"BVXX050","migration","marital","total","count",613
